"year","total","region","type","population","providerRate"
2015,94,"South East","ahec",518781,1.81
2016,95,"South East","ahec",527596,1.8
2017,96,"South East","ahec",536440,1.79
2011,168,"Southern Regional","ahec",900751,1.87
2012,171,"Southern Regional","ahec",909169,1.88
2013,136,"Southern Regional","ahec",914274,1.49
2014,137,"Southern Regional","ahec",913874,1.5
2015,130,"Southern Regional","ahec",915808,1.42
2016,128,"Southern Regional","ahec",918447,1.39
2017,129,"Southern Regional","ahec",921525,1.4
2011,526,"Wake AHEC","ahec",1657781,3.17
2012,507,"Wake AHEC","ahec",1686053,3.01
2013,426,"Wake AHEC","ahec",1712629,2.49
2014,421,"Wake AHEC","ahec",1742928,2.42
2015,412,"Wake AHEC","ahec",1776174,2.32
2016,412,"Wake AHEC","ahec",1806644,2.28
2017,422,"Wake AHEC","ahec",1840349,2.29
2011,30,"Alamance","county",152531,1.97
2012,32,"Alamance","county",153029,2.09
2013,25,"Alamance","county",153595,1.63
2014,22,"Alamance","county",155789,1.41
2015,22,"Alamance","county",157522,1.4
2016,26,"Alamance","county",159054,1.63
2017,24,"Alamance","county",161076,1.49
2011,3,"Alexander","county",37528,0.8
2012,2,"Alexander","county",37389,0.53
2013,0,"Alexander","county",37436,0
2014,0,"Alexander","county",37832,0
2015,2,"Alexander","county",37952,0.53
2016,2,"Alexander","county",38284,0.52
2017,3,"Alexander","county",38452,0.78
2011,2,"Alleghany","county",11069,1.81
2012,2,"Alleghany","county",10971,1.82
2013,0,"Alleghany","county",11052,0
2014,0,"Alleghany","county",11099,0
2015,0,"Alleghany","county",11190,0
2016,0,"Alleghany","county",11202,0
2017,0,"Alleghany","county",11233,0
2011,2,"Anson","county",25822,0.77
2012,2,"Anson","county",26626,0.75
2013,2,"Anson","county",26318,0.76
2014,1,"Anson","county",26468,0.38
2015,1,"Anson","county",26155,0.38
2016,1,"Anson","county",25628,0.39
2017,1,"Anson","county",25626,0.39
2011,1,"Ashe","county",27423,0.36
2012,1,"Ashe","county",27361,0.37
2013,1,"Ashe","county",27434,0.36
2014,0,"Ashe","county",27448,0
2015,0,"Ashe","county",27332,0
2016,0,"Ashe","county",27344,0
2017,0,"Ashe","county",27218,0
2011,1,"Avery","county",17834,0.56
2012,1,"Avery","county",17764,0.56
2013,2,"Avery","county",17872,1.12
2014,2,"Avery","county",17895,1.12
2015,2,"Avery","county",17816,1.12
2016,2,"Avery","county",18098,1.11
2017,2,"Avery","county",18072,1.11
2011,7,"Beaufort","county",47854,1.46
2012,6,"Beaufort","county",47901,1.25
2013,2,"Beaufort","county",47777,0.42
2014,3,"Beaufort","county",47717,0.63
2015,4,"Beaufort","county",47829,0.84
2016,4,"Beaufort","county",47610,0.84
2017,4,"Beaufort","county",47547,0.84
2011,1,"Bertie","county",20890,0.48
2012,1,"Bertie","county",20665,0.48
2013,1,"Bertie","county",20595,0.49
2014,2,"Bertie","county",20617,0.97
2015,1,"Bertie","county",20533,0.49
2016,1,"Bertie","county",19847,0.5
2017,1,"Bertie","county",19881,0.5
2011,3,"Bladen","county",35148,0.85
2012,3,"Bladen","county",35200,0.85
2013,3,"Bladen","county",35209,0.85
2014,2,"Bladen","county",35113,0.57
2015,1,"Bladen","county",35011,0.29
2016,2,"Bladen","county",34667,0.58
2017,2,"Bladen","county",34393,0.58
2011,16,"Brunswick","county",110140,1.45
2012,15,"Brunswick","county",112597,1.33
2013,11,"Brunswick","county",115716,0.95
2014,9,"Brunswick","county",117834,0.76
2015,12,"Brunswick","county",123535,0.97
2016,11,"Brunswick","county",127750,0.86
2017,10,"Brunswick","county",131726,0.76
2011,86,"Buncombe","county",243855,3.53
2012,84,"Buncombe","county",245535,3.42
2013,69,"Buncombe","county",248872,2.77
2014,68,"Buncombe","county",251275,2.71
2015,65,"Buncombe","county",254836,2.55
2016,70,"Buncombe","county",258406,2.71
2017,70,"Buncombe","county",261532,2.68
2011,18,"Burke","county",90722,1.98
2012,16,"Burke","county",89977,1.78
2013,17,"Burke","county",89519,1.9
2014,15,"Burke","county",89197,1.68
2015,17,"Burke","county",89114,1.91
2016,18,"Burke","county",89814,2
2017,18,"Burke","county",90246,1.99
2011,47,"Cabarrus","county",181253,2.59
2012,52,"Cabarrus","county",183565,2.83
2013,41,"Cabarrus","county",186457,2.2
2014,46,"Cabarrus","county",191060,2.41
2015,45,"Cabarrus","county",195714,2.3
2016,45,"Cabarrus","county",200663,2.24
2017,44,"Cabarrus","county",205473,2.14
2011,10,"Caldwell","county",83117,1.2
2012,7,"Caldwell","county",82605,0.85
2013,6,"Caldwell","county",82504,0.73
2014,4,"Caldwell","county",82445,0.49
2015,6,"Caldwell","county",82577,0.73
2016,6,"Caldwell","county",82793,0.72
2017,7,"Caldwell","county",83303,0.84
2011,0,"Camden","county",9921,0
2012,0,"Camden","county",9922,0
2013,0,"Camden","county",10174,0
2014,0,"Camden","county",10251,0
2015,0,"Camden","county",10224,0
2016,0,"Camden","county",10287,0
2017,0,"Camden","county",10359,0
2011,9,"Carteret","county",67696,1.33
2012,12,"Carteret","county",68362,1.76
2013,7,"Carteret","county",69239,1.01
2014,7,"Carteret","county",69350,1.01
2015,6,"Carteret","county",69826,0.86
2016,6,"Carteret","county",69881,0.86
2017,6,"Carteret","county",70190,0.85
2011,0,"Caswell","county",23654,0
2012,0,"Caswell","county",23492,0
2013,0,"Caswell","county",23844,0
2014,0,"Caswell","county",23602,0
2015,1,"Caswell","county",23606,0.42
2016,1,"Caswell","county",23689,0.42
2017,1,"Caswell","county",23699,0.42
2011,29,"Catawba","county",154992,1.87
2012,26,"Catawba","county",155494,1.67
2013,26,"Catawba","county",155411,1.67
2014,24,"Catawba","county",155830,1.54
2015,24,"Catawba","county",155828,1.54
2016,26,"Catawba","county",156473,1.66
2017,24,"Catawba","county",156949,1.53
2011,3,"Chatham","county",64553,0.46
2012,1,"Chatham","county",66545,0.15
2013,1,"Chatham","county",67620,0.15
2014,1,"Chatham","county",68725,0.15
2015,1,"Chatham","county",71815,0.14
2016,1,"Chatham","county",73286,0.14
2017,2,"Chatham","county",74835,0.27
2011,3,"Cherokee","county",27300,1.1
2012,6,"Cherokee","county",27030,2.22
2013,3,"Cherokee","county",27471,1.09
2014,2,"Cherokee","county",27451,0.73
2015,4,"Cherokee","county",27770,1.44
2016,2,"Cherokee","county",28591,0.7
2017,2,"Cherokee","county",29216,0.68
2011,5,"Chowan","county",14796,3.38
2012,4,"Chowan","county",14743,2.71
2013,3,"Chowan","county",14815,2.02
2014,4,"Chowan","county",14636,2.73
2015,3,"Chowan","county",14541,2.06
2016,3,"Chowan","county",14410,2.08
2017,3,"Chowan","county",14292,2.1
2011,0,"Clay","county",10460,0
2012,0,"Clay","county",10520,0
2013,0,"Clay","county",10794,0
2014,0,"Clay","county",10794,0
2015,0,"Clay","county",11036,0
2016,1,"Clay","county",11320,0.88
2017,0,"Clay","county",11488,0
2011,29,"Cleveland","county",98209,2.95
2012,27,"Cleveland","county",97702,2.76
2013,22,"Cleveland","county",97429,2.26
2014,22,"Cleveland","county",97920,2.25
2015,22,"Cleveland","county",97871,2.25
2016,18,"Cleveland","county",98244,1.83
2017,17,"Cleveland","county",98580,1.72
2011,12,"Columbus","county",57657,2.08
2012,12,"Columbus","county",57862,2.07
2013,11,"Columbus","county",57739,1.91
2014,14,"Columbus","county",57632,2.43
2015,12,"Columbus","county",57206,2.1
2016,11,"Columbus","county",57182,1.92
2017,13,"Columbus","county",56941,2.28
2011,27,"Craven","county",104965,2.57
2012,34,"Craven","county",105179,3.23
2013,34,"Craven","county",104421,3.26
2014,29,"Craven","county",104520,2.77
2015,30,"Craven","county",103691,2.89
2016,27,"Craven","county",103737,2.6
2017,26,"Craven","county",103735,2.51
2011,60,"Cumberland","county",327643,1.83
2012,67,"Cumberland","county",330754,2.03
2013,50,"Cumberland","county",332553,1.5
2014,56,"Cumberland","county",329403,1.7
2015,57,"Cumberland","county",328860,1.73
2016,53,"Cumberland","county",329824,1.61
2017,52,"Cumberland","county",329604,1.58
2011,1,"Currituck","county",23643,0.42
2012,1,"Currituck","county",23767,0.42
2013,1,"Currituck","county",24506,0.41
2014,2,"Currituck","county",25072,0.8
2015,2,"Currituck","county",25627,0.78
2016,3,"Currituck","county",26101,1.15
2017,2,"Currituck","county",26604,0.75
2011,2,"Dare","county",34216,0.58
2012,1,"Dare","county",34810,0.29
2013,4,"Dare","county",35273,1.13
2014,4,"Dare","county",35415,1.13
2015,4,"Dare","county",36001,1.11
2016,3,"Dare","county",36387,0.82
2017,2,"Dare","county",36792,0.54
2011,19,"Davidson","county",163364,1.16
2012,14,"Davidson","county",163410,0.86
2013,13,"Davidson","county",163770,0.79
2014,16,"Davidson","county",164454,0.97
2015,13,"Davidson","county",165193,0.79
2016,11,"Davidson","county",166137,0.66
2017,10,"Davidson","county",167105,0.6
2011,2,"Davie","county",41560,0.48
2012,2,"Davie","county",41412,0.48
2013,3,"Davie","county",41507,0.72
2014,3,"Davie","county",41476,0.72
2015,3,"Davie","county",41743,0.72
2016,2,"Davie","county",42211,0.47
2017,1,"Davie","county",42727,0.23
2011,7,"Duplin","county",59476,1.18
2012,6,"Duplin","county",60059,1
2013,2,"Duplin","county",60104,0.33
2014,2,"Duplin","county",60126,0.33
2015,3,"Duplin","county",59868,0.5
2016,3,"Duplin","county",59597,0.5
2017,3,"Duplin","county",59513,0.5
2011,206,"Durham","county",272314,7.56
2012,191,"Durham","county",282511,6.76
2013,156,"Durham","county",286053,5.45
2014,146,"Durham","county",292191,5
2015,135,"Durham","county",297219,4.54
2016,135,"Durham","county",301520,4.48
2017,139,"Durham","county",306184,4.54
2011,5,"Edgecombe","county",56089,0.89
2012,2,"Edgecombe","county",56085,0.36
2013,6,"Edgecombe","county",55704,1.08
2014,9,"Edgecombe","county",55483,1.62
2015,6,"Edgecombe","county",54367,1.1
2016,6,"Edgecombe","county",53502,1.12
2017,9,"Edgecombe","county",52856,1.7
2011,187,"Forsyth","county",354878,5.27
2012,162,"Forsyth","county",357767,4.53
2013,158,"Forsyth","county",360471,4.38
2014,142,"Forsyth","county",364248,3.9
2015,132,"Forsyth","county",366543,3.6
2016,123,"Forsyth","county",369144,3.33
2017,127,"Forsyth","county",372651,3.41
2011,6,"Franklin","county",61651,0.97
2012,6,"Franklin","county",61840,0.97
2013,6,"Franklin","county",62697,0.96
2014,7,"Franklin","county",63225,1.11
2015,5,"Franklin","county",64206,0.78
2016,3,"Franklin","county",65445,0.46
2017,1,"Franklin","county",66514,0.15
2011,43,"Gaston","county",207506,2.07
2012,46,"Gaston","county",208582,2.21
2013,42,"Gaston","county",209571,2
2014,31,"Gaston","county",210735,1.47
2015,28,"Gaston","county",212636,1.32
2016,30,"Gaston","county",215489,1.39
2017,30,"Gaston","county",218527,1.37
2011,1,"Gates","county",11944,0.84
2012,1,"Gates","county",11830,0.85
2013,0,"Gates","county",11880,0
2014,1,"Gates","county",11912,0.84
2015,1,"Gates","county",11739,0.85
2016,0,"Gates","county",11891,0
2017,0,"Gates","county",11960,0
2011,1,"Graham","county",8942,1.12
2012,1,"Graham","county",8850,1.13
2013,0,"Graham","county",8854,0
2014,0,"Graham","county",8829,0
2015,0,"Graham","county",8761,0
2016,0,"Graham","county",8835,0
2017,0,"Graham","county",8837,0
2011,12,"Granville","county",60863,1.97
2012,12,"Granville","county",56748,2.11
2013,12,"Granville","county",57910,2.07
2014,10,"Granville","county",58104,1.72
2015,11,"Granville","county",58547,1.88
2016,15,"Granville","county",59433,2.52
2017,11,"Granville","county",59975,1.83
2011,3,"Greene","county",21489,1.4
2012,4,"Greene","county",21363,1.87
2013,3,"Greene","county",21073,1.42
2014,3,"Greene","county",21286,1.41
2015,4,"Greene","county",21158,1.89
2016,3,"Greene","county",21421,1.4
2017,2,"Greene","county",21522,0.93
2011,137,"Guilford","county",495231,2.77
2012,143,"Guilford","county",502190,2.85
2013,126,"Guilford","county",507419,2.48
2014,129,"Guilford","county",512273,2.52
2015,120,"Guilford","county",517124,2.32
2016,120,"Guilford","county",520230,2.31
2017,124,"Guilford","county",523962,2.37
2011,14,"Halifax","county",54397,2.57
2012,15,"Halifax","county",54237,2.77
2013,13,"Halifax","county",53705,2.42
2014,16,"Halifax","county",53190,3.01
2015,14,"Halifax","county",52423,2.67
2016,10,"Halifax","county",52160,1.92
2017,10,"Halifax","county",51815,1.93
2011,13,"Harnett","county",118615,1.1
2012,13,"Harnett","county",121264,1.07
2013,8,"Harnett","county",123316,0.65
2014,12,"Harnett","county",125730,0.95
2015,12,"Harnett","county",127127,0.94
2016,15,"Harnett","county",128783,1.16
2017,19,"Harnett","county",130847,1.45
2011,8,"Haywood","county",59684,1.34
2012,11,"Haywood","county",59291,1.86
2013,12,"Haywood","county",59674,2.01
2014,9,"Haywood","county",59913,1.5
2015,11,"Haywood","county",60631,1.81
2016,13,"Haywood","county",61771,2.1
2017,12,"Haywood","county",62277,1.93
2011,22,"Henderson","county",108448,2.03
2012,25,"Henderson","county",108183,2.31
2013,20,"Henderson","county",109287,1.83
2014,17,"Henderson","county",110897,1.53
2015,21,"Henderson","county",112511,1.87
2016,19,"Henderson","county",114385,1.66
2017,20,"Henderson","county",116173,1.72
2011,6,"Hertford","county",24466,2.45
2012,6,"Hertford","county",24451,2.45
2013,3,"Hertford","county",24621,1.22
2014,5,"Hertford","county",24578,2.03
2015,4,"Hertford","county",24426,1.64
2016,5,"Hertford","county",24038,2.08
2017,5,"Hertford","county",23947,2.09
2011,1,"Hoke","county",49065,0.2
2012,1,"Hoke","county",50036,0.2
2013,1,"Hoke","county",50672,0.2
2014,1,"Hoke","county",50982,0.2
2015,0,"Hoke","county",51776,0
2016,0,"Hoke","county",52214,0
2017,1,"Hoke","county",53343,0.19
2011,0,"Hyde","county",5815,0
2012,0,"Hyde","county",5742,0
2013,0,"Hyde","county",5806,0
2014,0,"Hyde","county",5738,0
2015,0,"Hyde","county",5631,0
2016,0,"Hyde","county",5621,0
2017,0,"Hyde","county",5644,0
2011,41,"Iredell","county",161522,2.54
2012,43,"Iredell","county",163043,2.64
2013,46,"Iredell","county",164974,2.79
2014,39,"Iredell","county",167157,2.33
2015,34,"Iredell","county",170230,2
2016,31,"Iredell","county",173391,1.79
2017,30,"Iredell","county",176563,1.7
2011,12,"Jackson","county",40606,2.96
2012,8,"Jackson","county",40788,1.96
2013,7,"Jackson","county",40810,1.72
2014,7,"Jackson","county",41039,1.71
2015,9,"Jackson","county",41597,2.16
2016,9,"Jackson","county",42574,2.11
2017,8,"Jackson","county",43116,1.86
2011,19,"Johnston","county",172570,1.1
2012,14,"Johnston","county",174839,0.8
2013,13,"Johnston","county",177308,0.73
2014,12,"Johnston","county",180048,0.67
2015,17,"Johnston","county",184519,0.92
2016,17,"Johnston","county",189460,0.9
2017,16,"Johnston","county",194705,0.82
2011,8,"Jones","county",10327,7.75
2012,6,"Jones","county",10615,5.65
2013,9,"Jones","county",10554,8.53
2014,8,"Jones","county",10468,7.64
2015,8,"Jones","county",10423,7.68
2016,6,"Jones","county",10354,5.79
2017,6,"Jones","county",10356,5.79
2011,25,"Lee","county",58304,4.29
2012,16,"Lee","county",59111,2.71
2013,8,"Lee","county",59344,1.35
2014,9,"Lee","county",59194,1.52
2015,9,"Lee","county",58908,1.53
2016,9,"Lee","county",59244,1.52
2017,8,"Lee","county",59337,1.35
2011,15,"Lenoir","county",59314,2.53
2012,17,"Lenoir","county",59401,2.86
2013,11,"Lenoir","county",59046,1.86
2014,10,"Lenoir","county",58830,1.7
2015,13,"Lenoir","county",58338,2.23
2016,11,"Lenoir","county",57587,1.91
2017,11,"Lenoir","county",57477,1.91
2011,10,"Lincoln","county",79026,1.27
2012,11,"Lincoln","county",79267,1.39
2013,13,"Lincoln","county",79745,1.63
2014,13,"Lincoln","county",80202,1.62
2015,11,"Lincoln","county",81397,1.35
2016,10,"Lincoln","county",82033,1.22
2017,10,"Lincoln","county",83251,1.2
2011,9,"Macon","county",34459,2.61
2012,7,"Macon","county",33985,2.06
2013,6,"Macon","county",34151,1.76
2014,5,"Macon","county",34428,1.45
2015,5,"Macon","county",34771,1.44
2016,7,"Macon","county",35047,2
2017,6,"Macon","county",35413,1.69
2011,2,"Madison","county",21193,0.94
2012,2,"Madison","county",21192,0.94
2013,1,"Madison","county",21372,0.47
2014,1,"Madison","county",21584,0.46
2015,1,"Madison","county",21663,0.46
2016,1,"Madison","county",21979,0.45
2017,0,"Madison","county",22240,0
2011,3,"Martin","county",24083,1.25
2012,3,"Martin","county",24020,1.25
2013,2,"Martin","county",23750,0.84
2014,2,"Martin","county",23714,0.84
2015,3,"Martin","county",23746,1.26
2016,4,"Martin","county",23606,1.69
2017,4,"Martin","county",23510,1.7
2011,6,"McDowell","county",45462,1.32
2012,5,"McDowell","county",45288,1.1
2013,1,"McDowell","county",45231,0.22
2014,0,"McDowell","county",45320,0
2015,0,"McDowell","county",45370,0
2016,2,"McDowell","county",45510,0.44
2017,1,"McDowell","county",45716,0.22
2011,314,"Mecklenburg","county",940697,3.34
2012,326,"Mecklenburg","county",963165,3.38
2013,297,"Mecklenburg","county",991867,2.99
2014,297,"Mecklenburg","county",1013199,2.93
2015,291,"Mecklenburg","county",1035605,2.81
2016,304,"Mecklenburg","county",1053545,2.89
2017,304,"Mecklenburg","county",1077301,2.82
2011,3,"Mitchell","county",15501,1.94
2012,3,"Mitchell","county",15396,1.95
2013,2,"Mitchell","county",15407,1.3
2014,1,"Mitchell","county",15825,0.63
2015,1,"Mitchell","county",15335,0.65
2016,1,"Mitchell","county",15266,0.66
2017,1,"Mitchell","county",15237,0.66
2011,0,"Montgomery","county",27864,0
2012,0,"Montgomery","county",27914,0
2013,0,"Montgomery","county",27768,0
2014,0,"Montgomery","county",27820,0
2015,0,"Montgomery","county",27826,0
2016,0,"Montgomery","county",27768,0
2017,0,"Montgomery","county",27865,0
2011,35,"Moore","county",89395,3.92
2012,44,"Moore","county",90707,4.85
2013,43,"Moore","county",91937,4.68
2014,34,"Moore","county",93078,3.65
2015,33,"Moore","county",94492,3.49
2016,31,"Moore","county",96102,3.23
2017,29,"Moore","county",97597,2.97
2011,26,"Nash","county",96122,2.7
2012,20,"Nash","county",95533,2.09
2013,16,"Nash","county",94744,1.69
2014,18,"Nash","county",94525,1.9
2015,18,"Nash","county",94370,1.91
2016,20,"Nash","county",94421,2.12
2017,22,"Nash","county",94365,2.33
2011,79,"New Hanover","county",206774,3.82
2012,82,"New Hanover","county",209964,3.91
2013,59,"New Hanover","county",213809,2.76
2014,61,"New Hanover","county",216955,2.81
2015,62,"New Hanover","county",220231,2.82
2016,63,"New Hanover","county",223608,2.82
2017,64,"New Hanover","county",227261,2.82
2011,2,"Northampton","county",21844,0.92
2012,1,"Northampton","county",21514,0.46
2013,1,"Northampton","county",21244,0.47
2014,1,"Northampton","county",21233,0.47
2015,1,"Northampton","county",21073,0.47
2016,1,"Northampton","county",20788,0.48
2017,1,"Northampton","county",20709,0.48
2011,10,"Onslow","county",184228,0.54
2012,14,"Onslow","county",191030,0.73
2013,11,"Onslow","county",193925,0.57
2014,12,"Onslow","county",193204,0.62
2015,12,"Onslow","county",194636,0.62
2016,13,"Onslow","county",193914,0.67
2017,14,"Onslow","county",195621,0.72
2011,113,"Orange","county",135776,8.32
2012,88,"Orange","county",138575,6.35
2013,86,"Orange","county",139694,6.16
2014,92,"Orange","county",139933,6.57
2015,76,"Orange","county",140144,5.42
2016,85,"Orange","county",140853,6.03
2017,89,"Orange","county",142365,6.25
2011,2,"Pamlico","county",13214,1.51
2012,1,"Pamlico","county",13190,0.76
2013,2,"Pamlico","county",13071,1.53
2014,2,"Pamlico","county",13137,1.52
2015,3,"Pamlico","county",13174,2.28
2016,3,"Pamlico","county",13336,2.25
2017,4,"Pamlico","county",13268,3.01
2011,12,"Pasquotank","county",40438,2.97
2012,12,"Pasquotank","county",39941,3
2013,8,"Pasquotank","county",39458,2.03
2014,4,"Pasquotank","county",39691,1.01
2015,9,"Pasquotank","county",39731,2.27
2016,9,"Pasquotank","county",40284,2.23
2017,9,"Pasquotank","county",40598,2.22
2011,5,"Pender","county",53437,0.94
2012,7,"Pender","county",54390,1.29
2013,3,"Pender","county",55568,0.54
2014,5,"Pender","county",56533,0.88
2015,5,"Pender","county",57941,0.86
2016,7,"Pender","county",59459,1.18
2017,6,"Pender","county",60999,0.98
2011,1,"Perquimans","county",13537,0.74
2012,1,"Perquimans","county",13660,0.73
2013,1,"Perquimans","county",13771,0.73
2014,1,"Perquimans","county",13638,0.73
2015,1,"Perquimans","county",13648,0.73
2016,1,"Perquimans","county",13561,0.74
2017,1,"Perquimans","county",13546,0.74
2011,9,"Person","county",39700,2.27
2012,7,"Person","county",39197,1.79
2013,5,"Person","county",39192,1.28
2014,5,"Person","county",39265,1.27
2015,8,"Person","county",39574,2.02
2016,6,"Person","county",39728,1.51
2017,6,"Person","county",39868,1.5
2011,88,"Pitt","county",170263,5.17
2012,75,"Pitt","county",172618,4.34
2013,66,"Pitt","county",173879,3.8
2014,60,"Pitt","county",174424,3.44
2015,62,"Pitt","county",175532,3.53
2016,58,"Pitt","county",175885,3.3
2017,66,"Pitt","county",176424,3.74
2011,3,"Polk","county",20453,1.47
2012,3,"Polk","county",20262,1.48
2013,1,"Polk","county",20603,0.49
2014,2,"Polk","county",20740,0.96
2015,2,"Polk","county",20828,0.96
2016,4,"Polk","county",21030,1.9
2017,3,"Polk","county",21154,1.42
2011,17,"Randolph","county",142901,1.19
2012,17,"Randolph","county",142594,1.19
2013,14,"Randolph","county",142561,0.98
2014,12,"Randolph","county",143079,0.84
2015,13,"Randolph","county",142943,0.91
2016,13,"Randolph","county",143711,0.9
2017,12,"Randolph","county",144672,0.83
2011,11,"Richmond","county",46459,2.37
2012,7,"Richmond","county",46258,1.51
2013,6,"Richmond","county",46041,1.3
2014,6,"Richmond","county",45545,1.32
2015,7,"Richmond","county",45353,1.54
2016,5,"Richmond","county",44912,1.11
2017,6,"Richmond","county",44892,1.34
2011,31,"Robeson","county",134651,2.3
2012,21,"Robeson","county",134433,1.56
2013,13,"Robeson","county",134010,0.97
2014,14,"Robeson","county",133567,1.05
2015,9,"Robeson","county",133375,0.67
2016,14,"Robeson","county",132657,1.06
2017,12,"Robeson","county",132020,0.91
2011,14,"Rockingham","county",93558,1.5
2012,13,"Rockingham","county",92873,1.4
2013,8,"Rockingham","county",92254,0.87
2014,10,"Rockingham","county",92543,1.08
2015,10,"Rockingham","county",92084,1.09
2016,10,"Rockingham","county",91891,1.09
2017,12,"Rockingham","county",91790,1.31
2011,25,"Rowan","county",138309,1.81
2012,23,"Rowan","county",138242,1.66
2013,22,"Rowan","county",138666,1.59
2014,20,"Rowan","county",138710,1.44
2015,20,"Rowan","county",140122,1.43
2016,22,"Rowan","county",140970,1.56
2017,20,"Rowan","county",141917,1.41
2011,10,"Rutherford","county",68392,1.46
2012,8,"Rutherford","county",67932,1.18
2013,10,"Rutherford","county",67807,1.47
2014,11,"Rutherford","county",67606,1.63
2015,8,"Rutherford","county",67617,1.18
2016,6,"Rutherford","county",67703,0.89
2017,6,"Rutherford","county",67796,0.89
2011,6,"Sampson","county",63746,0.94
2012,5,"Sampson","county",64151,0.78
2013,5,"Sampson","county",64313,0.78
2014,6,"Sampson","county",64398,0.93
2015,4,"Sampson","county",63993,0.63
2016,4,"Sampson","county",63499,0.63
2017,4,"Sampson","county",63143,0.63
2011,8,"Scotland","county",36029,2.22
2012,10,"Scotland","county",36366,2.75
2013,7,"Scotland","county",36223,1.93
2014,6,"Scotland","county",36058,1.66
2015,7,"Scotland","county",35821,1.95
2016,4,"Scotland","county",35789,1.12
2017,4,"Scotland","county",35686,1.12
2011,9,"Stanly","county",60936,1.48
2012,8,"Stanly","county",60477,1.32
2013,7,"Stanly","county",60612,1.15
2014,5,"Stanly","county",61056,0.82
2015,5,"Stanly","county",61234,0.82
2016,5,"Stanly","county",61751,0.81
2017,3,"Stanly","county",62443,0.48
2011,0,"Stokes","county",47551,0
2012,0,"Stokes","county",47068,0
2013,2,"Stokes","county",46731,0.43
2014,2,"Stokes","county",46786,0.43
2015,1,"Stokes","county",46763,0.21
2016,1,"Stokes","county",46751,0.21
2017,1,"Stokes","county",46728,0.21
2011,21,"Surry","county",73575,2.85
2012,20,"Surry","county",73718,2.71
2013,18,"Surry","county",73344,2.45
2014,16,"Surry","county",73834,2.17
2015,16,"Surry","county",73195,2.19
2016,15,"Surry","county",72843,2.06
2017,12,"Surry","county",72843,1.65
2011,0,"Swain","county",14263,0
2012,0,"Swain","county",14494,0
2013,3,"Swain","county",14590,2.06
2014,3,"Swain","county",14831,2.02
2015,2,"Swain","county",14953,1.34
2016,1,"Swain","county",14852,0.67
2017,1,"Swain","county",14999,0.67
2011,11,"Transylvania","county",33275,3.31
2012,9,"Transylvania","county",33022,2.73
2013,4,"Transylvania","county",33220,1.2
2014,8,"Transylvania","county",33428,2.39
2015,8,"Transylvania","county",33745,2.37
2016,8,"Transylvania","county",34139,2.34
2017,9,"Transylvania","county",34464,2.61
2011,0,"Tyrrell","county",4342,0
2012,0,"Tyrrell","county",4174,0
2013,0,"Tyrrell","county",4143,0
2014,0,"Tyrrell","county",4143,0
2015,0,"Tyrrell","county",4217,0
2016,0,"Tyrrell","county",4136,0
2017,0,"Tyrrell","county",4138,0
2011,18,"Union","county",205717,0.87
2012,19,"Union","county",207872,0.91
2013,14,"Union","county",211539,0.66
2014,17,"Union","county",215933,0.79
2015,18,"Union","county",219992,0.82
2016,14,"Union","county",223915,0.63
2017,17,"Union","county",228171,0.75
2011,3,"Vance","county",45558,0.66
2012,6,"Vance","county",45530,1.32
