"year","total","region","type","population","providerRate"
2011,26,"Brunswick","county",110140,2.36
2012,23,"Brunswick","county",112597,2.04
2013,22,"Brunswick","county",115716,1.9
2014,28,"Brunswick","county",117834,2.38
2015,34,"Brunswick","county",123535,2.75
2016,36,"Brunswick","county",127750,2.82
2017,33,"Brunswick","county",131726,2.51
2011,127,"Buncombe","county",243855,5.21
2012,140,"Buncombe","county",245535,5.7
2013,128,"Buncombe","county",248872,5.14
2014,151,"Buncombe","county",251275,6.01
2015,158,"Buncombe","county",254836,6.2
2016,173,"Buncombe","county",258406,6.69
2017,180,"Buncombe","county",261532,6.88
2011,33,"Burke","county",90722,3.64
2012,33,"Burke","county",89977,3.67
2013,34,"Burke","county",89519,3.8
2014,34,"Burke","county",89197,3.81
2015,38,"Burke","county",89114,4.26
2016,42,"Burke","county",89814,4.68
2017,42,"Burke","county",90246,4.65
2011,68,"Cabarrus","county",181253,3.75
2012,71,"Cabarrus","county",183565,3.87
2013,47,"Cabarrus","county",186457,2.52
2014,57,"Cabarrus","county",191060,2.98
2015,64,"Cabarrus","county",195714,3.27
2016,65,"Cabarrus","county",200663,3.24
2017,62,"Cabarrus","county",205473,3.02
2011,25,"Caldwell","county",83117,3.01
2012,26,"Caldwell","county",82605,3.15
2013,23,"Caldwell","county",82504,2.79
2014,23,"Caldwell","county",82445,2.79
2015,24,"Caldwell","county",82577,2.91
2016,22,"Caldwell","county",82793,2.66
2017,23,"Caldwell","county",83303,2.76
2011,1,"Camden","county",9921,1.01
2012,0,"Camden","county",9922,0
2013,0,"Camden","county",10174,0
2014,0,"Camden","county",10251,0
2015,0,"Camden","county",10224,0
2016,0,"Camden","county",10287,0
2017,0,"Camden","county",10359,0
2011,16,"Carteret","county",67696,2.36
2012,18,"Carteret","county",68362,2.63
2013,10,"Carteret","county",69239,1.44
2014,11,"Carteret","county",69350,1.59
2015,12,"Carteret","county",69826,1.72
2016,12,"Carteret","county",69881,1.72
2017,12,"Carteret","county",70190,1.71
2011,7,"Caswell","county",23654,2.96
2012,8,"Caswell","county",23492,3.41
2013,4,"Caswell","county",23844,1.68
2014,4,"Caswell","county",23602,1.69
2015,6,"Caswell","county",23606,2.54
2016,6,"Caswell","county",23689,2.53
2017,3,"Caswell","county",23699,1.27
2011,61,"Catawba","county",154992,3.94
2012,68,"Catawba","county",155494,4.37
2013,60,"Catawba","county",155411,3.86
2014,63,"Catawba","county",155830,4.04
2015,58,"Catawba","county",155828,3.72
2016,57,"Catawba","county",156473,3.64
2017,54,"Catawba","county",156949,3.44
2011,22,"Chatham","county",64553,3.41
2012,20,"Chatham","county",66545,3.01
2013,18,"Chatham","county",67620,2.66
2014,18,"Chatham","county",68725,2.62
2015,18,"Chatham","county",71815,2.51
2016,18,"Chatham","county",73286,2.46
2017,20,"Chatham","county",74835,2.67
2011,8,"Cherokee","county",27300,2.93
2012,6,"Cherokee","county",27030,2.22
2013,3,"Cherokee","county",27471,1.09
2014,4,"Cherokee","county",27451,1.46
2015,3,"Cherokee","county",27770,1.08
2016,2,"Cherokee","county",28591,0.7
2017,2,"Cherokee","county",29216,0.68
2011,7,"Chowan","county",14796,4.73
2012,6,"Chowan","county",14743,4.07
2013,3,"Chowan","county",14815,2.02
2014,4,"Chowan","county",14636,2.73
2015,3,"Chowan","county",14541,2.06
2016,3,"Chowan","county",14410,2.08
2017,4,"Chowan","county",14292,2.8
2011,4,"Clay","county",10460,3.82
2012,4,"Clay","county",10520,3.8
2013,1,"Clay","county",10794,0.93
2014,1,"Clay","county",10794,0.93
2015,1,"Clay","county",11036,0.91
2016,2,"Clay","county",11320,1.77
2017,4,"Clay","county",11488,3.48
2011,26,"Cleveland","county",98209,2.65
2012,23,"Cleveland","county",97702,2.35
2013,18,"Cleveland","county",97429,1.85
2014,16,"Cleveland","county",97920,1.63
2015,18,"Cleveland","county",97871,1.84
2016,17,"Cleveland","county",98244,1.73
2017,17,"Cleveland","county",98580,1.72
2011,16,"Columbus","county",57657,2.78
2012,13,"Columbus","county",57862,2.25
2013,11,"Columbus","county",57739,1.91
2014,15,"Columbus","county",57632,2.6
2015,14,"Columbus","county",57206,2.45
2016,11,"Columbus","county",57182,1.92
2017,10,"Columbus","county",56941,1.76
2011,18,"Craven","county",104965,1.71
2012,17,"Craven","county",105179,1.62
2013,15,"Craven","county",104421,1.44
2014,20,"Craven","county",104520,1.91
2015,23,"Craven","county",103691,2.22
2016,25,"Craven","county",103737,2.41
2017,26,"Craven","county",103735,2.51
2011,67,"Cumberland","county",327643,2.04
2012,74,"Cumberland","county",330754,2.24
2013,65,"Cumberland","county",332553,1.95
2014,65,"Cumberland","county",329403,1.97
2015,73,"Cumberland","county",328860,2.22
2016,65,"Cumberland","county",329824,1.97
2017,64,"Cumberland","county",329604,1.94
2011,3,"Currituck","county",23643,1.27
2012,3,"Currituck","county",23767,1.26
2013,2,"Currituck","county",24506,0.82
2014,3,"Currituck","county",25072,1.2
2015,3,"Currituck","county",25627,1.17
2016,2,"Currituck","county",26101,0.77
2017,6,"Currituck","county",26604,2.26
2011,16,"Dare","county",34216,4.68
2012,15,"Dare","county",34810,4.31
2013,11,"Dare","county",35273,3.12
2014,10,"Dare","county",35415,2.82
2015,10,"Dare","county",36001,2.78
2016,12,"Dare","county",36387,3.3
2017,14,"Dare","county",36792,3.81
2011,25,"Davidson","county",163364,1.53
2012,25,"Davidson","county",163410,1.53
2013,20,"Davidson","county",163770,1.22
2014,20,"Davidson","county",164454,1.22
2015,20,"Davidson","county",165193,1.21
2016,18,"Davidson","county",166137,1.08
2017,19,"Davidson","county",167105,1.14
2011,11,"Davie","county",41560,2.65
2012,8,"Davie","county",41412,1.93
2013,8,"Davie","county",41507,1.93
2014,9,"Davie","county",41476,2.17
2015,11,"Davie","county",41743,2.64
2016,11,"Davie","county",42211,2.61
2017,8,"Davie","county",42727,1.87
2011,9,"Duplin","county",59476,1.51
2012,8,"Duplin","county",60059,1.33
2013,5,"Duplin","county",60104,0.83
2014,7,"Duplin","county",60126,1.16
2015,7,"Duplin","county",59868,1.17
2016,5,"Duplin","county",59597,0.84
2017,6,"Duplin","county",59513,1.01
2011,84,"Durham","county",272314,3.08
2012,76,"Durham","county",282511,2.69
2013,70,"Durham","county",286053,2.45
2014,79,"Durham","county",292191,2.7
2015,77,"Durham","county",297219,2.59
2016,74,"Durham","county",301520,2.45
2017,83,"Durham","county",306184,2.71
2011,6,"Edgecombe","county",56089,1.07
2012,4,"Edgecombe","county",56085,0.71
2013,6,"Edgecombe","county",55704,1.08
2014,8,"Edgecombe","county",55483,1.44
2015,9,"Edgecombe","county",54367,1.66
2016,8,"Edgecombe","county",53502,1.5
2017,9,"Edgecombe","county",52856,1.7
2011,128,"Forsyth","county",354878,3.61
2012,133,"Forsyth","county",357767,3.72
2013,110,"Forsyth","county",360471,3.05
2014,114,"Forsyth","county",364248,3.13
2015,122,"Forsyth","county",366543,3.33
2016,133,"Forsyth","county",369144,3.6
2017,144,"Forsyth","county",372651,3.86
2011,6,"Franklin","county",61651,0.97
2012,8,"Franklin","county",61840,1.29
2013,8,"Franklin","county",62697,1.28
2014,9,"Franklin","county",63225,1.42
2015,4,"Franklin","county",64206,0.62
2016,4,"Franklin","county",65445,0.61
2017,3,"Franklin","county",66514,0.45
2011,62,"Gaston","county",207506,2.99
2012,64,"Gaston","county",208582,3.07
2013,51,"Gaston","county",209571,2.43
2014,54,"Gaston","county",210735,2.56
2015,58,"Gaston","county",212636,2.73
2016,52,"Gaston","county",215489,2.41
2017,48,"Gaston","county",218527,2.2
2011,0,"Gates","county",11944,0
2012,0,"Gates","county",11830,0
2013,1,"Gates","county",11880,0.84
2014,1,"Gates","county",11912,0.84
2015,0,"Gates","county",11739,0
2016,0,"Gates","county",11891,0
2017,0,"Gates","county",11960,0
2011,2,"Graham","county",8942,2.24
2012,3,"Graham","county",8850,3.39
2013,4,"Graham","county",8854,4.52
2014,3,"Graham","county",8829,3.4
2015,3,"Graham","county",8761,3.42
2016,3,"Graham","county",8835,3.4
2017,2,"Graham","county",8837,2.26
2011,26,"Granville","county",60863,4.27
2012,27,"Granville","county",56748,4.76
2013,20,"Granville","county",57910,3.45
2014,19,"Granville","county",58104,3.27
2015,19,"Granville","county",58547,3.25
2016,21,"Granville","county",59433,3.53
2017,23,"Granville","county",59975,3.83
2011,3,"Greene","county",21489,1.4
2012,4,"Greene","county",21363,1.87
2013,4,"Greene","county",21073,1.9
2014,5,"Greene","county",21286,2.35
2015,4,"Greene","county",21158,1.89
2016,4,"Greene","county",21421,1.87
2017,3,"Greene","county",21522,1.39
2011,145,"Guilford","county",495231,2.93
2012,140,"Guilford","county",502190,2.79
2013,117,"Guilford","county",507419,2.31
2014,128,"Guilford","county",512273,2.5
2015,143,"Guilford","county",517124,2.77
2016,134,"Guilford","county",520230,2.58
2017,131,"Guilford","county",523962,2.5
2011,7,"Halifax","county",54397,1.29
2012,9,"Halifax","county",54237,1.66
2013,8,"Halifax","county",53705,1.49
2014,8,"Halifax","county",53190,1.5
2015,7,"Halifax","county",52423,1.34
2016,12,"Halifax","county",52160,2.3
2017,9,"Halifax","county",51815,1.74
2011,12,"Harnett","county",118615,1.01
2012,14,"Harnett","county",121264,1.15
2013,18,"Harnett","county",123316,1.46
2014,17,"Harnett","county",125730,1.35
2015,17,"Harnett","county",127127,1.34
2016,16,"Harnett","county",128783,1.24
2017,17,"Harnett","county",130847,1.3
2011,22,"Haywood","county",59684,3.69
2012,22,"Haywood","county",59291,3.71
2013,18,"Haywood","county",59674,3.02
2014,17,"Haywood","county",59913,2.84
2015,19,"Haywood","county",60631,3.13
2016,20,"Haywood","county",61771,3.24
2017,19,"Haywood","county",62277,3.05
2011,51,"Henderson","county",108448,4.7
2012,47,"Henderson","county",108183,4.34
2013,41,"Henderson","county",109287,3.75
2014,44,"Henderson","county",110897,3.97
2015,46,"Henderson","county",112511,4.09
2016,56,"Henderson","county",114385,4.9
2017,47,"Henderson","county",116173,4.05
2011,6,"Hertford","county",24466,2.45
2012,5,"Hertford","county",24451,2.04
2013,6,"Hertford","county",24621,2.44
2014,7,"Hertford","county",24578,2.85
2015,7,"Hertford","county",24426,2.87
2016,7,"Hertford","county",24038,2.91
2017,8,"Hertford","county",23947,3.34
2011,7,"Hoke","county",49065,1.43
2012,7,"Hoke","county",50036,1.4
2013,6,"Hoke","county",50672,1.18
2014,8,"Hoke","county",50982,1.57
2015,10,"Hoke","county",51776,1.93
2016,9,"Hoke","county",52214,1.72
2017,11,"Hoke","county",53343,2.06
2011,1,"Hyde","county",5815,1.72
2012,1,"Hyde","county",5742,1.74
2013,1,"Hyde","county",5806,1.72
2014,1,"Hyde","county",5738,1.74
2015,1,"Hyde","county",5631,1.78
2016,1,"Hyde","county",5621,1.78
2017,1,"Hyde","county",5644,1.77
2011,45,"Iredell","county",161522,2.79
2012,44,"Iredell","county",163043,2.7
2013,32,"Iredell","county",164974,1.94
2014,36,"Iredell","county",167157,2.15
2015,42,"Iredell","county",170230,2.47
2016,42,"Iredell","county",173391,2.42
2017,46,"Iredell","county",176563,2.61
2011,10,"Jackson","county",40606,2.46
2012,14,"Jackson","county",40788,3.43
2013,9,"Jackson","county",40810,2.21
2014,11,"Jackson","county",41039,2.68
2015,10,"Jackson","county",41597,2.4
2016,15,"Jackson","county",42574,3.52
2017,13,"Jackson","county",43116,3.02
2011,35,"Johnston","county",172570,2.03
2012,36,"Johnston","county",174839,2.06
2013,29,"Johnston","county",177308,1.64
2014,30,"Johnston","county",180048,1.67
2015,31,"Johnston","county",184519,1.68
2016,34,"Johnston","county",189460,1.79
2017,33,"Johnston","county",194705,1.69
2011,1,"Jones","county",10327,0.97
2012,1,"Jones","county",10615,0.94
2013,1,"Jones","county",10554,0.95
2014,1,"Jones","county",10468,0.96
2015,1,"Jones","county",10423,0.96
2016,1,"Jones","county",10354,0.97
2017,0,"Jones","county",10356,0
2011,15,"Lee","county",58304,2.57
2012,18,"Lee","county",59111,3.05
2013,13,"Lee","county",59344,2.19
2014,17,"Lee","county",59194,2.87
2015,20,"Lee","county",58908,3.4
2016,17,"Lee","county",59244,2.87
2017,17,"Lee","county",59337,2.86
2011,10,"Lenoir","county",59314,1.69
2012,11,"Lenoir","county",59401,1.85
2013,9,"Lenoir","county",59046,1.52
2014,7,"Lenoir","county",58830,1.19
2015,6,"Lenoir","county",58338,1.03
2016,7,"Lenoir","county",57587,1.22
2017,6,"Lenoir","county",57477,1.04
2011,24,"Lincoln","county",79026,3.04
2012,24,"Lincoln","county",79267,3.03
2013,22,"Lincoln","county",79745,2.76
2014,20,"Lincoln","county",80202,2.49
2015,20,"Lincoln","county",81397,2.46
2016,23,"Lincoln","county",82033,2.8
2017,20,"Lincoln","county",83251,2.4
2011,17,"Macon","county",34459,4.93
2012,14,"Macon","county",33985,4.12
2013,14,"Macon","county",34151,4.1
2014,16,"Macon","county",34428,4.65
2015,16,"Macon","county",34771,4.6
2016,17,"Macon","county",35047,4.85
2017,18,"Macon","county",35413,5.08
2011,8,"Madison","county",21193,3.77
2012,8,"Madison","county",21192,3.78
2013,9,"Madison","county",21372,4.21
2014,7,"Madison","county",21584,3.24
2015,9,"Madison","county",21663,4.15
2016,9,"Madison","county",21979,4.09
2017,10,"Madison","county",22240,4.5
2011,5,"Martin","county",24083,2.08
2012,4,"Martin","county",24020,1.67
2013,4,"Martin","county",23750,1.68
2014,3,"Martin","county",23714,1.27
2015,5,"Martin","county",23746,2.11
2016,6,"Martin","county",23606,2.54
2017,6,"Martin","county",23510,2.55
2011,16,"McDowell","county",45462,3.52
2012,17,"McDowell","county",45288,3.75
2013,16,"McDowell","county",45231,3.54
2014,15,"McDowell","county",45320,3.31
2015,13,"McDowell","county",45370,2.87
2016,12,"McDowell","county",45510,2.64
2017,10,"McDowell","county",45716,2.19
2011,235,"Mecklenburg","county",940697,2.5
2012,224,"Mecklenburg","county",963165,2.33
2013,208,"Mecklenburg","county",991867,2.1
2014,242,"Mecklenburg","county",1013199,2.39
2015,240,"Mecklenburg","county",1035605,2.32
2016,247,"Mecklenburg","county",1053545,2.34
2017,266,"Mecklenburg","county",1077301,2.47
2011,14,"Mitchell","county",15501,9.03
2012,11,"Mitchell","county",15396,7.14
2013,4,"Mitchell","county",15407,2.6
2014,8,"Mitchell","county",15825,5.06
2015,8,"Mitchell","county",15335,5.22
2016,9,"Mitchell","county",15266,5.9
2017,8,"Mitchell","county",15237,5.25
2011,4,"Montgomery","county",27864,1.44
2012,5,"Montgomery","county",27914,1.79
2013,5,"Montgomery","county",27768,1.8
2014,6,"Montgomery","county",27820,2.16
2015,6,"Montgomery","county",27826,2.16
2016,6,"Montgomery","county",27768,2.16
2017,6,"Montgomery","county",27865,2.15
2011,13,"Moore","county",89395,1.45
2012,14,"Moore","county",90707,1.54
2013,10,"Moore","county",91937,1.09
2014,13,"Moore","county",93078,1.4
2015,14,"Moore","county",94492,1.48
2016,15,"Moore","county",96102,1.56
2017,16,"Moore","county",97597,1.64
2011,23,"Nash","county",96122,2.39
2012,22,"Nash","county",95533,2.3
2013,19,"Nash","county",94744,2.01
2014,18,"Nash","county",94525,1.9
2015,19,"Nash","county",94370,2.01
2016,14,"Nash","county",94421,1.48
2017,15,"Nash","county",94365,1.59
2011,63,"New Hanover","county",206774,3.05
2012,61,"New Hanover","county",209964,2.91
2013,54,"New Hanover","county",213809,2.53
2014,56,"New Hanover","county",216955,2.58
2015,59,"New Hanover","county",220231,2.68
2016,58,"New Hanover","county",223608,2.59
2017,57,"New Hanover","county",227261,2.51
2011,3,"Northampton","county",21844,1.37
2012,3,"Northampton","county",21514,1.39
2013,3,"Northampton","county",21244,1.41
2014,3,"Northampton","county",21233,1.41
2015,3,"Northampton","county",21073,1.42
2016,3,"Northampton","county",20788,1.44
2017,3,"Northampton","county",20709,1.45
2011,23,"Onslow","county",184228,1.25
2012,32,"Onslow","county",191030,1.68
2013,30,"Onslow","county",193925,1.55
2014,29,"Onslow","county",193204,1.5
2015,35,"Onslow","county",194636,1.8
2016,38,"Onslow","county",193914,1.96
2017,33,"Onslow","county",195621,1.69
2011,100,"Orange","county",135776,7.37
2012,89,"Orange","county",138575,6.42
2013,71,"Orange","county",139694,5.08
2014,79,"Orange","county",139933,5.65
2015,96,"Orange","county",140144,6.85
2016,96,"Orange","county",140853,6.82
2017,98,"Orange","county",142365,6.88
2011,3,"Pamlico","county",13214,2.27
2012,4,"Pamlico","county",13190,3.03
2013,2,"Pamlico","county",13071,1.53
2014,3,"Pamlico","county",13137,2.28
2015,3,"Pamlico","county",13174,2.28
2016,4,"Pamlico","county",13336,3
2017,2,"Pamlico","county",13268,1.51
2011,7,"Pasquotank","county",40438,1.73
2012,8,"Pasquotank","county",39941,2
2013,6,"Pasquotank","county",39458,1.52
2014,8,"Pasquotank","county",39691,2.02
2015,9,"Pasquotank","county",39731,2.27
2016,10,"Pasquotank","county",40284,2.48
2017,11,"Pasquotank","county",40598,2.71
2011,9,"Pender","county",53437,1.68
2012,11,"Pender","county",54390,2.02
2013,8,"Pender","county",55568,1.44
2014,7,"Pender","county",56533,1.24
2015,8,"Pender","county",57941,1.38
2016,9,"Pender","county",59459,1.51
2017,9,"Pender","county",60999,1.48
2011,1,"Perquimans","county",13537,0.74
2012,2,"Perquimans","county",13660,1.46
2013,1,"Perquimans","county",13771,0.73
2014,2,"Perquimans","county",13638,1.47
2015,1,"Perquimans","county",13648,0.73
2016,2,"Perquimans","county",13561,1.47
2017,1,"Perquimans","county",13546,0.74
2011,6,"Person","county",39700,1.51
2012,7,"Person","county",39197,1.79
2013,8,"Person","county",39192,2.04
2014,8,"Person","county",39265,2.04
2015,7,"Person","county",39574,1.77
2016,5,"Person","county",39728,1.26
2017,5,"Person","county",39868,1.25
2011,67,"Pitt","county",170263,3.94
2012,60,"Pitt","county",172618,3.48
2013,55,"Pitt","county",173879,3.16
2014,67,"Pitt","county",174424,3.84
2015,54,"Pitt","county",175532,3.08
2016,58,"Pitt","county",175885,3.3
2017,65,"Pitt","county",176424,3.68
2011,10,"Polk","county",20453,4.89
2012,10,"Polk","county",20262,4.94
2013,8,"Polk","county",20603,3.88
2014,5,"Polk","county",20740,2.41
2015,5,"Polk","county",20828,2.4
2016,4,"Polk","county",21030,1.9
2017,6,"Polk","county",21154,2.84
2011,33,"Randolph","county",142901,2.31
2012,29,"Randolph","county",142594,2.03
2013,22,"Randolph","county",142561,1.54
2014,28,"Randolph","county",143079,1.96
2015,23,"Randolph","county",142943,1.61
2016,23,"Randolph","county",143711,1.6
2017,22,"Randolph","county",144672,1.52
2011,12,"Richmond","county",46459,2.58
2012,8,"Richmond","county",46258,1.73
2013,10,"Richmond","county",46041,2.17
2014,8,"Richmond","county",45545,1.76
2015,7,"Richmond","county",45353,1.54
2016,8,"Richmond","county",44912,1.78
2017,10,"Richmond","county",44892,2.23
2011,33,"Robeson","county",134651,2.45
2012,31,"Robeson","county",134433,2.31
2013,23,"Robeson","county",134010,1.72
2014,29,"Robeson","county",133567,2.17
2015,26,"Robeson","county",133375,1.95
2016,28,"Robeson","county",132657,2.11
2017,28,"Robeson","county",132020,2.12
2011,17,"Rockingham","county",93558,1.82
2012,18,"Rockingham","county",92873,1.94
2013,19,"Rockingham","county",92254,2.06
2014,19,"Rockingham","county",92543,2.05
2015,18,"Rockingham","county",92084,1.95
2016,18,"Rockingham","county",91891,1.96
2017,22,"Rockingham","county",91790,2.4
2011,30,"Rowan","county",138309,2.17
2012,26,"Rowan","county",138242,1.88
2013,25,"Rowan","county",138666,1.8
2014,27,"Rowan","county",138710,1.95
2015,27,"Rowan","county",140122,1.93
2016,32,"Rowan","county",140970,2.27
2017,28,"Rowan","county",141917,1.97
2011,16,"Rutherford","county",68392,2.34
2012,12,"Rutherford","county",67932,1.77
2013,13,"Rutherford","county",67807,1.92
2014,14,"Rutherford","county",67606,2.07
2015,13,"Rutherford","county",67617,1.92
2016,13,"Rutherford","county",67703,1.92
2017,12,"Rutherford","county",67796,1.77
2011,21,"Sampson","county",63746,3.29
2012,22,"Sampson","county",64151,3.43
2013,17,"Sampson","county",64313,2.64
2014,17,"Sampson","county",64398,2.64
2015,17,"Sampson","county",63993,2.66
2016,16,"Sampson","county",63499,2.52
2017,20,"Sampson","county",63143,3.17
2011,12,"Scotland","county",36029,3.33
2012,10,"Scotland","county",36366,2.75
2013,10,"Scotland","county",36223,2.76
2014,14,"Scotland","county",36058,3.88
2015,9,"Scotland","county",35821,2.51
2016,9,"Scotland","county",35789,2.51
2017,12,"Scotland","county",35686,3.36
2011,17,"Stanly","county",60936,2.79
2012,15,"Stanly","county",60477,2.48
2013,12,"Stanly","county",60612,1.98
2014,13,"Stanly","county",61056,2.13
2015,16,"Stanly","county",61234,2.61
2016,13,"Stanly","county",61751,2.11
2017,11,"Stanly","county",62443,1.76
2011,10,"Stokes","county",47551,2.1
2012,7,"Stokes","county",47068,1.49
2013,11,"Stokes","county",46731,2.35
2014,14,"Stokes","county",46786,2.99
2015,14,"Stokes","county",46763,2.99
2016,15,"Stokes","county",46751,3.21
2017,14,"Stokes","county",46728,3
2011,32,"Surry","county",73575,4.35
2012,28,"Surry","county",73718,3.8
2013,22,"Surry","county",73344,3
2014,22,"Surry","county",73834,2.98
2015,20,"Surry","county",73195,2.73
2016,19,"Surry","county",72843,2.61
2017,25,"Surry","county",72843,3.43
2011,16,"Swain","county",14263,11.22
2012,6,"Swain","county",14494,4.14
2013,9,"Swain","county",14590,6.17
2014,11,"Swain","county",14831,7.42
2015,9,"Swain","county",14953,6.02
2016,9,"Swain","county",14852,6.06
2017,10,"Swain","county",14999,6.67
2011,14,"Transylvania","county",33275,4.21
2012,14,"Transylvania","county",33022,4.24
2013,12,"Transylvania","county",33220,3.61
2014,14,"Transylvania","county",33428,4.19
2015,14,"Transylvania","county",33745,4.15
2016,14,"Transylvania","county",34139,4.1
2017,14,"Transylvania","county",34464,4.06
2011,0,"Tyrrell","county",4342,0
2012,0,"Tyrrell","county",4174,0
2013,0,"Tyrrell","county",4143,0
2014,0,"Tyrrell","county",4143,0
2015,0,"Tyrrell","county",4217,0
2016,0,"Tyrrell","county",4136,0
2017,0,"Tyrrell","county",4138,0
2011,43,"Union","county",205717,2.09
2012,43,"Union","county",207872,2.07
2013,37,"Union","county",211539,1.75
2014,42,"Union","county",215933,1.95
