"year","total","region","type","population","providerRate"
2016,0,"Washington","county",12425,0
2017,0,"Washington","county",12349,0
2011,2,"Watauga","county",52111,0.38
2012,3,"Watauga","county",52517,0.57
2013,3,"Watauga","county",52682,0.57
2014,2,"Watauga","county",52923,0.38
2015,2,"Watauga","county",53737,0.37
2016,2,"Watauga","county",54992,0.36
2017,3,"Watauga","county",56170,0.53
2011,5,"Wayne","county",123710,0.4
2012,5,"Wayne","county",124915,0.4
2013,5,"Wayne","county",125101,0.4
2014,5,"Wayne","county",125681,0.4
2015,5,"Wayne","county",124984,0.4
2016,3,"Wayne","county",124808,0.24
2017,5,"Wayne","county",124945,0.4
2011,1,"Wilkes","county",69592,0.14
2012,1,"Wilkes","county",69755,0.14
2013,1,"Wilkes","county",69754,0.14
2014,1,"Wilkes","county",69883,0.14
2015,1,"Wilkes","county",69663,0.14
2016,1,"Wilkes","county",70027,0.14
2017,2,"Wilkes","county",70536,0.28
2011,5,"Wilson","county",81380,0.61
2012,5,"Wilson","county",81796,0.61
2013,4,"Wilson","county",81397,0.49
2014,4,"Wilson","county",81410,0.49
2015,4,"Wilson","county",81689,0.49
2016,4,"Wilson","county",81758,0.49
2017,3,"Wilson","county",82035,0.37
2011,0,"Yadkin","county",38442,0
2012,0,"Yadkin","county",38247,0
2013,0,"Yadkin","county",38131,0
2014,0,"Yadkin","county",37842,0
2015,0,"Yadkin","county",37705,0
2016,0,"Yadkin","county",37725,0
2017,0,"Yadkin","county",37687,0
2011,0,"Yancey","county",18069,0
2012,0,"Yancey","county",17874,0
2013,0,"Yancey","county",17921,0
2014,0,"Yancey","county",17907,0
2015,0,"Yancey","county",17959,0
2016,0,"Yancey","county",18142,0
2017,0,"Yancey","county",18199,0
2011,516,"North Carolina","state",9669244,0.53
2012,504,"North Carolina","state",9765229,0.52
2013,488,"North Carolina","state",9861952,0.49
2014,503,"North Carolina","state",9953687,0.51
2015,506,"North Carolina","state",10056683,0.5
2016,527,"North Carolina","state",10155942,0.52
2017,530,"North Carolina","state",10272692,0.52
