"year","total","region","type","population","providerRate"
2017,0,"Mountain","ahec",807857,0
2000,0,"Northwest","ahec",1395832,0
2001,0,"Northwest","ahec",1416307,0
2002,0,"Northwest","ahec",1437391,0
2003,0,"Northwest","ahec",1458480,0
2004,0,"Northwest","ahec",1459487,0
2005,0,"Northwest","ahec",1464768,0
2006,1,"Northwest","ahec",1484611,0.01
2007,0,"Northwest","ahec",1504826,0
2008,0,"Northwest","ahec",1524295,0
2009,0,"Northwest","ahec",1546737,0
2010,0,"Northwest","ahec",1558340,0
2011,0,"Northwest","ahec",1563589,0
2012,0,"Northwest","ahec",1566740,0
2013,0,"Northwest","ahec",1571258,0
2014,0,"Northwest","ahec",1579059,0
2015,0,"Northwest","ahec",1586703,0
2016,0,"Northwest","ahec",1598199,0
2017,0,"Northwest","ahec",1610400,0
2000,0,"South East","ahec",378344,0
2001,0,"South East","ahec",387182,0
2002,0,"South East","ahec",395768,0
2003,0,"South East","ahec",404351,0
2004,0,"South East","ahec",408125,0
2005,0,"South East","ahec",418333,0
2006,0,"South East","ahec",435180,0
2007,0,"South East","ahec",447385,0
2008,0,"South East","ahec",455190,0
2009,0,"South East","ahec",464312,0
2010,0,"South East","ahec",481052,0
2011,0,"South East","ahec",487484,0
2012,0,"South East","ahec",494872,0
2013,0,"South East","ahec",502936,0
2014,0,"South East","ahec",509080,0
2015,0,"South East","ahec",518781,0
2016,0,"South East","ahec",527596,0
2017,0,"South East","ahec",536440,0
2000,0,"Southern Regional","ahec",800743,0
2001,0,"Southern Regional","ahec",805745,0
2002,0,"Southern Regional","ahec",819180,0
2003,0,"Southern Regional","ahec",832613,0
2004,0,"Southern Regional","ahec",836143,0
2005,0,"Southern Regional","ahec",842634,0
2006,1,"Southern Regional","ahec",844402,0.01
2007,1,"Southern Regional","ahec",856935,0.01
2008,1,"Southern Regional","ahec",868197,0.01
2009,0,"Southern Regional","ahec",879444,0
2010,0,"Southern Regional","ahec",888443,0
2011,0,"Southern Regional","ahec",900751,0
2012,0,"Southern Regional","ahec",909169,0
2013,0,"Southern Regional","ahec",914274,0
2014,0,"Southern Regional","ahec",913874,0
2015,0,"Southern Regional","ahec",915808,0
2016,0,"Southern Regional","ahec",918447,0
2017,0,"Southern Regional","ahec",921525,0
2000,0,"Wake AHEC","ahec",1216472,0
2001,0,"Wake AHEC","ahec",1261899,0
2002,0,"Wake AHEC","ahec",1296091,0
2003,1,"Wake AHEC","ahec",1330283,0.01
2004,0,"Wake AHEC","ahec",1360676,0
2005,0,"Wake AHEC","ahec",1395041,0
2006,0,"Wake AHEC","ahec",1454152,0
2007,0,"Wake AHEC","ahec",1514267,0
2008,0,"Wake AHEC","ahec",1560428,0
2009,0,"Wake AHEC","ahec",1604088,0
2010,0,"Wake AHEC","ahec",1631633,0
2011,1,"Wake AHEC","ahec",1657781,0.01
2012,1,"Wake AHEC","ahec",1686053,0.01
2013,1,"Wake AHEC","ahec",1712629,0.01
2014,1,"Wake AHEC","ahec",1742928,0.01
2015,1,"Wake AHEC","ahec",1776174,0.01
2016,1,"Wake AHEC","ahec",1806644,0.01
2017,1,"Wake AHEC","ahec",1840349,0.01
2000,0,"Alamance","county",130800,0
2001,0,"Alamance","county",133598,0
2002,0,"Alamance","county",136034,0
2003,0,"Alamance","county",138471,0
2004,0,"Alamance","county",138754,0
2005,0,"Alamance","county",138788,0
2006,0,"Alamance","county",139786,0
2007,0,"Alamance","county",143154,0
2008,0,"Alamance","county",146025,0
2009,0,"Alamance","county",148361,0
2010,0,"Alamance","county",151745,0
2011,0,"Alamance","county",152531,0
2012,0,"Alamance","county",153029,0
2013,0,"Alamance","county",153595,0
2014,0,"Alamance","county",155789,0
2015,0,"Alamance","county",157522,0
2016,0,"Alamance","county",159054,0
2017,0,"Alamance","county",161076,0
2000,0,"Alexander","county",33603,0
2001,0,"Alexander","county",33961,0
2002,0,"Alexander","county",34626,0
2003,0,"Alexander","county",35292,0
2004,0,"Alexander","county",35165,0
2005,0,"Alexander","county",35545,0
2006,0,"Alexander","county",36296,0
2007,0,"Alexander","county",36656,0
2008,0,"Alexander","county",36957,0
2009,0,"Alexander","county",37318,0
2010,0,"Alexander","county",37254,0
2011,0,"Alexander","county",37528,0
2012,0,"Alexander","county",37389,0
2013,0,"Alexander","county",37436,0
2014,0,"Alexander","county",37832,0
2015,0,"Alexander","county",37952,0
2016,0,"Alexander","county",38284,0
2017,0,"Alexander","county",38452,0
2000,0,"Alleghany","county",10677,0
2001,0,"Alleghany","county",10754,0
2002,0,"Alleghany","county",10866,0
2003,0,"Alleghany","county",10978,0
2004,0,"Alleghany","county",10912,0
2005,0,"Alleghany","county",10913,0
2006,0,"Alleghany","county",11000,0
2007,0,"Alleghany","county",11088,0
2008,0,"Alleghany","county",11075,0
2009,0,"Alleghany","county",11227,0
2010,0,"Alleghany","county",11171,0
2011,0,"Alleghany","county",11069,0
2012,0,"Alleghany","county",10971,0
2013,0,"Alleghany","county",11052,0
2014,0,"Alleghany","county",11099,0
2015,0,"Alleghany","county",11190,0
2016,0,"Alleghany","county",11202,0
2017,0,"Alleghany","county",11233,0
2000,0,"Anson","county",25275,0
2001,0,"Anson","county",25323,0
2002,0,"Anson","county",25496,0
2003,0,"Anson","county",25671,0
2004,0,"Anson","county",25384,0
2005,0,"Anson","county",25848,0
2006,0,"Anson","county",25372,0
2007,0,"Anson","county",25332,0
2008,0,"Anson","county",25368,0
2009,0,"Anson","county",25193,0
2010,0,"Anson","county",26973,0
2011,0,"Anson","county",25822,0
2012,0,"Anson","county",26626,0
2013,0,"Anson","county",26318,0
2014,0,"Anson","county",26468,0
2015,0,"Anson","county",26155,0
2016,0,"Anson","county",25628,0
2017,0,"Anson","county",25626,0
2000,0,"Ashe","county",24384,0
2001,0,"Ashe","county",24799,0
2002,0,"Ashe","county",24970,0
2003,0,"Ashe","county",25142,0
2004,0,"Ashe","county",25320,0
2005,0,"Ashe","county",25279,0
2006,0,"Ashe","county",25778,0
2007,0,"Ashe","county",26003,0
2008,0,"Ashe","county",26325,0
2009,0,"Ashe","county",26498,0
2010,0,"Ashe","county",27378,0
2011,0,"Ashe","county",27423,0
2012,0,"Ashe","county",27361,0
2013,0,"Ashe","county",27434,0
2014,0,"Ashe","county",27448,0
2015,0,"Ashe","county",27332,0
2016,0,"Ashe","county",27344,0
2017,0,"Ashe","county",27218,0
2000,0,"Avery","county",17167,0
2001,0,"Avery","county",17706,0
2002,0,"Avery","county",17844,0
2003,0,"Avery","county",17980,0
2004,0,"Avery","county",18221,0
2005,0,"Avery","county",18195,0
2006,0,"Avery","county",18174,0
2007,0,"Avery","county",18292,0
2008,0,"Avery","county",18429,0
2009,0,"Avery","county",18301,0
2010,0,"Avery","county",17812,0
2011,0,"Avery","county",17834,0
2012,0,"Avery","county",17764,0
2013,0,"Avery","county",17872,0
2014,0,"Avery","county",17895,0
2015,0,"Avery","county",17816,0
2016,0,"Avery","county",18098,0
2017,0,"Avery","county",18072,0
2000,0,"Beaufort","county",44958,0
2001,0,"Beaufort","county",45340,0
2002,0,"Beaufort","county",45566,0
2003,0,"Beaufort","county",45792,0
2004,0,"Beaufort","county",45816,0
2005,0,"Beaufort","county",46077,0
2006,0,"Beaufort","county",46344,0
2007,0,"Beaufort","county",46070,0
2008,0,"Beaufort","county",46600,0
2009,0,"Beaufort","county",47401,0
2010,0,"Beaufort","county",47929,0
2011,0,"Beaufort","county",47854,0
2012,0,"Beaufort","county",47901,0
2013,0,"Beaufort","county",47777,0
2014,0,"Beaufort","county",47717,0
2015,0,"Beaufort","county",47829,0
2016,0,"Beaufort","county",47610,0
2017,0,"Beaufort","county",47547,0
2000,0,"Bertie","county",19773,0
2001,0,"Bertie","county",19857,0
2002,0,"Bertie","county",19753,0
2003,0,"Bertie","county",19649,0
2004,0,"Bertie","county",19748,0
2005,0,"Bertie","county",19700,0
2006,0,"Bertie","county",19352,0
2007,0,"Bertie","county",19971,0
2008,0,"Bertie","county",20072,0
2009,0,"Bertie","county",20104,0
2010,0,"Bertie","county",21313,0
2011,0,"Bertie","county",20890,0
2012,0,"Bertie","county",20665,0
2013,0,"Bertie","county",20595,0
2014,0,"Bertie","county",20617,0
2015,0,"Bertie","county",20533,0
2016,0,"Bertie","county",19847,0
2017,0,"Bertie","county",19881,0
2000,0,"Bladen","county",32278,0
2001,0,"Bladen","county",32416,0
2002,0,"Bladen","county",32819,0
2003,0,"Bladen","county",33222,0
2004,0,"Bladen","county",33119,0
2005,0,"Bladen","county",33204,0
2006,0,"Bladen","county",32872,0
2007,0,"Bladen","county",32500,0
2008,0,"Bladen","county",32184,0
2009,0,"Bladen","county",32046,0
2010,0,"Bladen","county",35243,0
2011,0,"Bladen","county",35148,0
2012,0,"Bladen","county",35200,0
2013,0,"Bladen","county",35209,0
2014,0,"Bladen","county",35113,0
2015,0,"Bladen","county",35011,0
2016,0,"Bladen","county",34667,0
2017,0,"Bladen","county",34393,0
2000,0,"Brunswick","county",73143,0
2001,0,"Brunswick","county",76892,0
2002,0,"Brunswick","county",78822,0
2003,0,"Brunswick","county",80751,0
2004,0,"Brunswick","county",83787,0
2005,0,"Brunswick","county",87715,0
2006,0,"Brunswick","county",94964,0
2007,0,"Brunswick","county",99440,0
2008,0,"Brunswick","county",102877,0
2009,0,"Brunswick","county",107135,0
2010,0,"Brunswick","county",108176,0
2011,0,"Brunswick","county",110140,0
2012,0,"Brunswick","county",112597,0
2013,0,"Brunswick","county",115716,0
2014,0,"Brunswick","county",117834,0
2015,0,"Brunswick","county",123535,0
2016,0,"Brunswick","county",127750,0
2017,0,"Brunswick","county",131726,0
2000,0,"Buncombe","county",206330,0
2001,0,"Buncombe","county",208593,0
2002,0,"Buncombe","county",212044,0
2003,0,"Buncombe","county",215496,0
2004,0,"Buncombe","county",215468,0
2005,0,"Buncombe","county",217423,0
2006,0,"Buncombe","county",221327,0
2007,0,"Buncombe","county",225609,0
2008,0,"Buncombe","county",227914,0
2009,0,"Buncombe","county",230450,0
2010,0,"Buncombe","county",239179,0
2011,0,"Buncombe","county",243855,0
2012,0,"Buncombe","county",245535,0
2013,0,"Buncombe","county",248872,0
2014,0,"Buncombe","county",251275,0
2015,0,"Buncombe","county",254836,0
2016,0,"Buncombe","county",258406,0
2017,0,"Buncombe","county",261532,0
2000,0,"Burke","county",89148,0
2001,0,"Burke","county",89028,0
2002,0,"Burke","county",90485,0
2003,0,"Burke","county",91943,0
2004,0,"Burke","county",89943,0
2005,0,"Burke","county",89077,0
2006,0,"Burke","county",88664,0
2007,0,"Burke","county",88439,0
2008,0,"Burke","county",89274,0
2009,0,"Burke","county",89669,0
2010,0,"Burke","county",91008,0
2011,0,"Burke","county",90722,0
2012,0,"Burke","county",89977,0
2013,0,"Burke","county",89519,0
2014,0,"Burke","county",89197,0
2015,0,"Burke","county",89114,0
2016,0,"Burke","county",89814,0
2017,0,"Burke","county",90246,0
2000,0,"Cabarrus","county",131063,0
2001,0,"Cabarrus","county",136316,0
2002,0,"Cabarrus","county",139811,0
2003,0,"Cabarrus","county",143306,0
2004,0,"Cabarrus","county",146852,0
2005,0,"Cabarrus","county",150249,0
2006,0,"Cabarrus","county",157176,0
2007,0,"Cabarrus","county",164384,0
2008,0,"Cabarrus","county",170448,0
2009,0,"Cabarrus","county",174294,0
2010,0,"Cabarrus","county",179025,0
2011,0,"Cabarrus","county",181253,0
2012,0,"Cabarrus","county",183565,0
2013,0,"Cabarrus","county",186457,0
2014,0,"Cabarrus","county",191060,0
2015,0,"Cabarrus","county",195714,0
2016,0,"Cabarrus","county",200663,0
2017,0,"Cabarrus","county",205473,0
2000,0,"Caldwell","county",77415,0
2001,0,"Caldwell","county",77618,0
2002,0,"Caldwell","county",78237,0
2003,0,"Caldwell","county",78856,0
2004,0,"Caldwell","county",78606,0
2005,0,"Caldwell","county",78816,0
2006,0,"Caldwell","county",79297,0
2007,0,"Caldwell","county",79376,0
2008,0,"Caldwell","county",80038,0
2009,0,"Caldwell","county",80141,0
2010,0,"Caldwell","county",83176,0
2011,0,"Caldwell","county",83117,0
2012,0,"Caldwell","county",82605,0
2013,0,"Caldwell","county",82504,0
2014,0,"Caldwell","county",82445,0
2015,0,"Caldwell","county",82577,0
2016,0,"Caldwell","county",82793,0
2017,0,"Caldwell","county",83303,0
2000,0,"Camden","county",6885,0
2001,0,"Camden","county",7075,0
2002,0,"Camden","county",7170,0
2003,0,"Camden","county",7265,0
2004,0,"Camden","county",7852,0
2005,0,"Camden","county",8881,0
2006,0,"Camden","county",9298,0
2007,0,"Camden","county",9519,0
2008,0,"Camden","county",9657,0
2009,0,"Camden","county",9655,0
2010,0,"Camden","county",10000,0
2011,0,"Camden","county",9921,0
2012,0,"Camden","county",9922,0
2013,0,"Camden","county",10174,0
2014,0,"Camden","county",10251,0
2015,0,"Camden","county",10224,0
2016,0,"Camden","county",10287,0
2017,0,"Camden","county",10359,0
2000,0,"Carteret","county",59383,0
2001,0,"Carteret","county",59600,0
2002,0,"Carteret","county",60157,0
2003,0,"Carteret","county",60712,0
2004,0,"Carteret","county",61122,0
2005,0,"Carteret","county",62436,0
2006,0,"Carteret","county",63557,0
2007,0,"Carteret","county",63294,0
2008,0,"Carteret","county",63535,0
2009,0,"Carteret","county",64724,0
2010,0,"Carteret","county",66712,0
2011,0,"Carteret","county",67696,0
2012,0,"Carteret","county",68362,0
2013,0,"Carteret","county",69239,0
2014,0,"Carteret","county",69350,0
2015,0,"Carteret","county",69826,0
2016,0,"Carteret","county",69881,0
2017,0,"Carteret","county",70190,0
2000,0,"Caswell","county",23501,0
2001,0,"Caswell","county",23718,0
2002,0,"Caswell","county",24014,0
2003,0,"Caswell","county",24310,0
2004,0,"Caswell","county",23965,0
2005,0,"Caswell","county",23857,0
2006,0,"Caswell","county",23541,0
2007,0,"Caswell","county",23508,0
2008,0,"Caswell","county",23356,0
2009,0,"Caswell","county",23464,0
2010,0,"Caswell","county",23676,0
2011,0,"Caswell","county",23654,0
2012,0,"Caswell","county",23492,0
2013,0,"Caswell","county",23844,0
2014,0,"Caswell","county",23602,0
2015,0,"Caswell","county",23606,0
2016,0,"Caswell","county",23689,0
2017,0,"Caswell","county",23699,0
2000,0,"Catawba","county",141685,0
2001,0,"Catawba","county",145106,0
2002,0,"Catawba","county",147428,0
2003,0,"Catawba","county",149750,0
2004,0,"Catawba","county",148797,0
2005,0,"Catawba","county",149416,0
2006,0,"Catawba","county",151126,0
2007,0,"Catawba","county",153404,0
2008,0,"Catawba","county",154972,0
2009,0,"Catawba","county",157034,0
2010,0,"Catawba","county",154654,0
2011,0,"Catawba","county",154992,0
2012,0,"Catawba","county",155494,0
2013,0,"Catawba","county",155411,0
2014,0,"Catawba","county",155830,0
2015,0,"Catawba","county",155828,0
2016,0,"Catawba","county",156473,0
2017,0,"Catawba","county",156949,0
2000,0,"Chatham","county",49329,0
2001,0,"Chatham","county",50952,0
2002,0,"Chatham","county",51964,0
2003,0,"Chatham","county",52976,0
2004,0,"Chatham","county",54645,0
2005,0,"Chatham","county",56274,0
2006,0,"Chatham","county",57708,0
2007,0,"Chatham","county",59168,0
2008,0,"Chatham","county",60895,0
2009,0,"Chatham","county",62492,0
2010,0,"Chatham","county",63870,0
2011,0,"Chatham","county",64553,0
2012,0,"Chatham","county",66545,0
2013,0,"Chatham","county",67620,0
2014,0,"Chatham","county",68725,0
2015,0,"Chatham","county",71815,0
2016,0,"Chatham","county",73286,0
2017,0,"Chatham","county",74835,0
2000,0,"Cherokee","county",24298,0
2001,0,"Cherokee","county",24704,0
2002,0,"Cherokee","county",25082,0
2003,0,"Cherokee","county",25460,0
2004,0,"Cherokee","county",25694,0
2005,0,"Cherokee","county",26063,0
2006,0,"Cherokee","county",26727,0
2007,0,"Cherokee","county",27026,0
2008,0,"Cherokee","county",26869,0
2009,0,"Cherokee","county",26798,0
2010,0,"Cherokee","county",27527,0
2011,0,"Cherokee","county",27300,0
2012,0,"Cherokee","county",27030,0
2013,0,"Cherokee","county",27471,0
2014,0,"Cherokee","county",27451,0
2015,0,"Cherokee","county",27770,0
2016,0,"Cherokee","county",28591,0
2017,0,"Cherokee","county",29216,0
2000,0,"Chowan","county",14526,0
2001,0,"Chowan","county",14492,0
2002,0,"Chowan","county",14602,0
2003,0,"Chowan","county",14710,0
2004,0,"Chowan","county",14453,0
2005,0,"Chowan","county",14515,0
2006,0,"Chowan","county",14677,0
2007,0,"Chowan","county",14660,0
2008,0,"Chowan","county",14688,0
2009,0,"Chowan","county",14818,0
2010,0,"Chowan","county",14761,0
2011,0,"Chowan","county",14796,0
2012,0,"Chowan","county",14743,0
2013,0,"Chowan","county",14815,0
2014,0,"Chowan","county",14636,0
2015,0,"Chowan","county",14541,0
2016,0,"Chowan","county",14410,0
2017,0,"Chowan","county",14292,0
2000,0,"Clay","county",8775,0
2001,0,"Clay","county",9022,0
2002,0,"Clay","county",9139,0
2003,0,"Clay","county",9255,0
2004,0,"Clay","county",9499,0
2005,0,"Clay","county",9811,0
2006,0,"Clay","county",10116,0
2007,0,"Clay","county",10326,0
2008,0,"Clay","county",10310,0
2009,0,"Clay","county",10370,0
2010,0,"Clay","county",10622,0
2011,0,"Clay","county",10460,0
2012,0,"Clay","county",10520,0
2013,0,"Clay","county",10794,0
2014,0,"Clay","county",10794,0
2015,0,"Clay","county",11036,0
2016,0,"Clay","county",11320,0
2017,0,"Clay","county",11488,0
2000,0,"Cleveland","county",96287,0
2001,0,"Cleveland","county",96810,0
2002,0,"Cleveland","county",97921,0
2003,0,"Cleveland","county",99032,0
2004,0,"Cleveland","county",98497,0
2005,0,"Cleveland","county",97810,0
2006,0,"Cleveland","county",96720,0
2007,0,"Cleveland","county",97144,0
2008,0,"Cleveland","county",97953,0
2009,0,"Cleveland","county",98638,0
2010,0,"Cleveland","county",98249,0
2011,0,"Cleveland","county",98209,0
2012,0,"Cleveland","county",97702,0
2013,0,"Cleveland","county",97429,0
2014,0,"Cleveland","county",97920,0
2015,0,"Cleveland","county",97871,0
2016,0,"Cleveland","county",98244,0
2017,0,"Cleveland","county",98580,0
2000,0,"Columbus","county",54749,0
2001,0,"Columbus","county",54840,0
2002,0,"Columbus","county",55401,0
2003,0,"Columbus","county",55961,0
2004,0,"Columbus","county",54917,0
2005,0,"Columbus","county",54643,0
2006,0,"Columbus","county",54666,0
2007,0,"Columbus","county",54460,0
2008,0,"Columbus","county",54758,0
2009,0,"Columbus","county",56299,0
2010,0,"Columbus","county",58204,0
2011,0,"Columbus","county",57657,0
2012,0,"Columbus","county",57862,0
2013,0,"Columbus","county",57739,0
2014,0,"Columbus","county",57632,0
2015,0,"Columbus","county",57206,0
2016,0,"Columbus","county",57182,0
2017,0,"Columbus","county",56941,0
2000,1,"Craven","county",91436,0.11
2001,0,"Craven","county",91969,0
2002,0,"Craven","county",92602,0
2003,0,"Craven","county",93236,0
2004,0,"Craven","county",93454,0
2005,0,"Craven","county",92151,0
2006,0,"Craven","county",95566,0
2007,0,"Craven","county",96406,0
2008,0,"Craven","county",97766,0
2009,0,"Craven","county",100271,0
2010,0,"Craven","county",103951,0
2011,0,"Craven","county",104965,0
2012,0,"Craven","county",105179,0
2013,0,"Craven","county",104421,0
2014,0,"Craven","county",104520,0
2015,0,"Craven","county",103691,0
2016,0,"Craven","county",103737,0
2017,0,"Craven","county",103735,0
2000,0,"Cumberland","county",302963,0
2001,0,"Cumberland","county",301089,0
2002,0,"Cumberland","county",304855,0
2003,0,"Cumberland","county",308620,0
2004,0,"Cumberland","county",311526,0
2005,0,"Cumberland","county",313000,0
2006,0,"Cumberland","county",306545,0
2007,0,"Cumberland","county",313616,0
2008,0,"Cumberland","county",316945,0
2009,0,"Cumberland","county",321121,0
2010,0,"Cumberland","county",321018,0
2011,0,"Cumberland","county",327643,0
2012,0,"Cumberland","county",330754,0
2013,0,"Cumberland","county",332553,0
2014,0,"Cumberland","county",329403,0
2015,0,"Cumberland","county",328860,0
2016,0,"Cumberland","county",329824,0
2017,0,"Cumberland","county",329604,0
2000,0,"Currituck","county",18190,0
2001,0,"Currituck","county",18861,0
2002,0,"Currituck","county",19293,0
2003,0,"Currituck","county",19726,0
2004,0,"Currituck","county",21059,0
2005,0,"Currituck","county",22617,0
2006,0,"Currituck","county",23580,0
2007,0,"Currituck","county",23731,0
2008,0,"Currituck","county",23486,0
2009,0,"Currituck","county",23502,0
2010,0,"Currituck","county",23559,0
2011,0,"Currituck","county",23643,0
2012,0,"Currituck","county",23767,0
2013,0,"Currituck","county",24506,0
2014,0,"Currituck","county",25072,0
2015,0,"Currituck","county",25627,0
2016,0,"Currituck","county",26101,0
2017,0,"Currituck","county",26604,0
2000,0,"Dare","county",29967,0
2001,0,"Dare","county",31184,0
2002,0,"Dare","county",31812,0
2003,0,"Dare","county",32440,0
2004,0,"Dare","county",33906,0
2005,0,"Dare","county",35145,0
2006,0,"Dare","county",34730,0
2007,0,"Dare","county",34272,0
2008,0,"Dare","county",33812,0
2009,0,"Dare","county",34253,0
2010,0,"Dare","county",33886,0
2011,0,"Dare","county",34216,0
2012,0,"Dare","county",34810,0
2013,0,"Dare","county",35273,0
2014,0,"Dare","county",35415,0
2015,0,"Dare","county",36001,0
2016,0,"Dare","county",36387,0
2017,0,"Dare","county",36792,0
2000,0,"Davidson","county",147246,0
2001,0,"Davidson","county",149098,0
2002,0,"Davidson","county",151125,0
2003,0,"Davidson","county",153152,0
2004,0,"Davidson","county",153897,0
2005,0,"Davidson","county",154796,0
2006,1,"Davidson","county",155343,0.06
2007,0,"Davidson","county",156400,0
2008,0,"Davidson","county",158897,0
2009,0,"Davidson","county",159987,0
2010,0,"Davidson","county",163488,0
2011,0,"Davidson","county",163364,0
2012,0,"Davidson","county",163410,0
2013,0,"Davidson","county",163770,0
2014,0,"Davidson","county",164454,0
2015,0,"Davidson","county",165193,0
2016,0,"Davidson","county",166137,0
2017,0,"Davidson","county",167105,0
2000,0,"Davie","county",34835,0
2001,0,"Davie","county",36232,0
2002,0,"Davie","county",36883,0
2003,0,"Davie","county",37535,0
2004,0,"Davie","county",37871,0
2005,0,"Davie","county",38644,0
2006,0,"Davie","county",39838,0
2007,0,"Davie","county",40447,0
2008,0,"Davie","county",40980,0
2009,0,"Davie","county",41760,0
2010,0,"Davie","county",41378,0
2011,0,"Davie","county",41560,0
2012,0,"Davie","county",41412,0
2013,0,"Davie","county",41507,0
2014,0,"Davie","county",41476,0
2015,0,"Davie","county",41743,0
2016,0,"Davie","county",42211,0
2017,0,"Davie","county",42727,0
2000,0,"Duplin","county",49063,0
2001,0,"Duplin","county",49595,0
2002,0,"Duplin","county",50703,0
2003,0,"Duplin","county",51812,0
2004,0,"Duplin","county",51821,0
2005,0,"Duplin","county",52141,0
2006,0,"Duplin","county",52708,0
2007,0,"Duplin","county",53133,0
2008,0,"Duplin","county",53442,0
2009,0,"Duplin","county",53672,0
2010,0,"Duplin","county",58729,0
2011,0,"Duplin","county",59476,0
2012,0,"Duplin","county",60059,0
2013,0,"Duplin","county",60104,0
2014,0,"Duplin","county",60126,0
2015,0,"Duplin","county",59868,0
2016,0,"Duplin","county",59597,0
2017,0,"Duplin","county",59513,0
2000,0,"Durham","county",223314,0
2001,0,"Durham","county",228087,0
2002,0,"Durham","county",231434,0
2003,0,"Durham","county",234780,0
2004,0,"Durham","county",239662,0
2005,0,"Durham","county",242527,0
2006,0,"Durham","county",246825,0
2007,0,"Durham","county",254740,0
2008,0,"Durham","county",260471,0
2009,0,"Durham","county",266189,0
2010,0,"Durham","county",268925,0
2011,0,"Durham","county",272314,0
2012,0,"Durham","county",282511,0
2013,0,"Durham","county",286053,0
2014,0,"Durham","county",292191,0
2015,0,"Durham","county",297219,0
2016,0,"Durham","county",301520,0
2017,0,"Durham","county",306184,0
2000,0,"Edgecombe","county",55606,0
2001,0,"Edgecombe","county",54713,0
2002,0,"Edgecombe","county",54630,0
2003,0,"Edgecombe","county",54547,0
2004,0,"Edgecombe","county",53777,0
