"year","total","region","type","population","providerRate"
2011,78,"Southern Regional","ahec",900751,0.87
2012,86,"Southern Regional","ahec",909169,0.95
2013,88,"Southern Regional","ahec",914274,0.96
2014,105,"Southern Regional","ahec",913874,1.15
2015,114,"Southern Regional","ahec",915808,1.24
2016,115,"Southern Regional","ahec",918447,1.25
2017,111,"Southern Regional","ahec",921525,1.2
2011,189,"Wake AHEC","ahec",1657781,1.14
2012,182,"Wake AHEC","ahec",1686053,1.08
2013,185,"Wake AHEC","ahec",1712629,1.08
2014,208,"Wake AHEC","ahec",1742928,1.19
2015,206,"Wake AHEC","ahec",1776174,1.16
2016,223,"Wake AHEC","ahec",1806644,1.23
2017,229,"Wake AHEC","ahec",1840349,1.24
2011,17,"Alamance","county",152531,1.11
2012,14,"Alamance","county",153029,0.91
2013,12,"Alamance","county",153595,0.78
2014,15,"Alamance","county",155789,0.96
2015,18,"Alamance","county",157522,1.14
2016,19,"Alamance","county",159054,1.19
2017,20,"Alamance","county",161076,1.24
2011,0,"Alexander","county",37528,0
2012,1,"Alexander","county",37389,0.27
2013,1,"Alexander","county",37436,0.27
2014,0,"Alexander","county",37832,0
2015,0,"Alexander","county",37952,0
2016,0,"Alexander","county",38284,0
2017,0,"Alexander","county",38452,0
2011,3,"Alleghany","county",11069,2.71
2012,3,"Alleghany","county",10971,2.73
2013,1,"Alleghany","county",11052,0.9
2014,1,"Alleghany","county",11099,0.9
2015,1,"Alleghany","county",11190,0.89
2016,2,"Alleghany","county",11202,1.79
2017,2,"Alleghany","county",11233,1.78
2011,5,"Anson","county",25822,1.94
2012,5,"Anson","county",26626,1.88
2013,6,"Anson","county",26318,2.28
2014,10,"Anson","county",26468,3.78
2015,7,"Anson","county",26155,2.68
2016,6,"Anson","county",25628,2.34
2017,5,"Anson","county",25626,1.95
2011,2,"Ashe","county",27423,0.73
2012,2,"Ashe","county",27361,0.73
2013,2,"Ashe","county",27434,0.73
2014,3,"Ashe","county",27448,1.09
2015,5,"Ashe","county",27332,1.83
2016,6,"Ashe","county",27344,2.19
2017,8,"Ashe","county",27218,2.94
2011,3,"Avery","county",17834,1.68
2012,5,"Avery","county",17764,2.81
2013,5,"Avery","county",17872,2.8
2014,4,"Avery","county",17895,2.24
2015,6,"Avery","county",17816,3.37
2016,6,"Avery","county",18098,3.32
2017,5,"Avery","county",18072,2.77
2011,4,"Beaufort","county",47854,0.84
2012,2,"Beaufort","county",47901,0.42
2013,2,"Beaufort","county",47777,0.42
2014,2,"Beaufort","county",47717,0.42
2015,0,"Beaufort","county",47829,0
2016,0,"Beaufort","county",47610,0
2017,0,"Beaufort","county",47547,0
2011,0,"Bertie","county",20890,0
2012,1,"Bertie","county",20665,0.48
2013,3,"Bertie","county",20595,1.46
2014,2,"Bertie","county",20617,0.97
2015,2,"Bertie","county",20533,0.97
2016,2,"Bertie","county",19847,1.01
2017,3,"Bertie","county",19881,1.51
2011,2,"Bladen","county",35148,0.57
2012,2,"Bladen","county",35200,0.57
2013,4,"Bladen","county",35209,1.14
2014,3,"Bladen","county",35113,0.85
2015,6,"Bladen","county",35011,1.71
2016,6,"Bladen","county",34667,1.73
2017,6,"Bladen","county",34393,1.74
2011,12,"Brunswick","county",110140,1.09
2012,10,"Brunswick","county",112597,0.89
2013,10,"Brunswick","county",115716,0.86
2014,15,"Brunswick","county",117834,1.27
2015,15,"Brunswick","county",123535,1.21
2016,15,"Brunswick","county",127750,1.17
2017,17,"Brunswick","county",131726,1.29
2011,31,"Buncombe","county",243855,1.27
2012,32,"Buncombe","county",245535,1.3
2013,32,"Buncombe","county",248872,1.29
2014,34,"Buncombe","county",251275,1.35
2015,35,"Buncombe","county",254836,1.37
2016,36,"Buncombe","county",258406,1.39
2017,43,"Buncombe","county",261532,1.64
2011,13,"Burke","county",90722,1.43
2012,14,"Burke","county",89977,1.56
2013,19,"Burke","county",89519,2.12
2014,21,"Burke","county",89197,2.35
2015,17,"Burke","county",89114,1.91
2016,11,"Burke","county",89814,1.22
2017,18,"Burke","county",90246,1.99
2011,28,"Cabarrus","county",181253,1.54
2012,26,"Cabarrus","county",183565,1.42
2013,29,"Cabarrus","county",186457,1.56
2014,28,"Cabarrus","county",191060,1.47
2015,31,"Cabarrus","county",195714,1.58
2016,25,"Cabarrus","county",200663,1.25
2017,23,"Cabarrus","county",205473,1.12
2011,6,"Caldwell","county",83117,0.72
2012,6,"Caldwell","county",82605,0.73
2013,5,"Caldwell","county",82504,0.61
2014,5,"Caldwell","county",82445,0.61
2015,4,"Caldwell","county",82577,0.48
2016,6,"Caldwell","county",82793,0.72
2017,6,"Caldwell","county",83303,0.72
2011,0,"Camden","county",9921,0
2012,0,"Camden","county",9922,0
2013,0,"Camden","county",10174,0
2014,0,"Camden","county",10251,0
2015,0,"Camden","county",10224,0
2016,0,"Camden","county",10287,0
2017,0,"Camden","county",10359,0
2011,13,"Carteret","county",67696,1.92
2012,14,"Carteret","county",68362,2.05
2013,10,"Carteret","county",69239,1.44
2014,10,"Carteret","county",69350,1.44
2015,10,"Carteret","county",69826,1.43
2016,11,"Carteret","county",69881,1.57
2017,10,"Carteret","county",70190,1.42
2011,1,"Caswell","county",23654,0.42
2012,0,"Caswell","county",23492,0
2013,0,"Caswell","county",23844,0
2014,0,"Caswell","county",23602,0
2015,0,"Caswell","county",23606,0
2016,0,"Caswell","county",23689,0
2017,0,"Caswell","county",23699,0
2011,20,"Catawba","county",154992,1.29
2012,20,"Catawba","county",155494,1.29
2013,15,"Catawba","county",155411,0.97
2014,15,"Catawba","county",155830,0.96
2015,13,"Catawba","county",155828,0.83
2016,12,"Catawba","county",156473,0.77
2017,13,"Catawba","county",156949,0.83
2011,3,"Chatham","county",64553,0.46
2012,2,"Chatham","county",66545,0.3
2013,2,"Chatham","county",67620,0.3
2014,5,"Chatham","county",68725,0.73
2015,4,"Chatham","county",71815,0.56
2016,5,"Chatham","county",73286,0.68
2017,5,"Chatham","county",74835,0.67
2011,7,"Cherokee","county",27300,2.56
2012,7,"Cherokee","county",27030,2.59
2013,4,"Cherokee","county",27471,1.46
2014,6,"Cherokee","county",27451,2.19
2015,5,"Cherokee","county",27770,1.8
2016,6,"Cherokee","county",28591,2.1
2017,7,"Cherokee","county",29216,2.4
2011,5,"Chowan","county",14796,3.38
2012,5,"Chowan","county",14743,3.39
2013,11,"Chowan","county",14815,7.42
2014,6,"Chowan","county",14636,4.1
2015,4,"Chowan","county",14541,2.75
2016,4,"Chowan","county",14410,2.78
2017,7,"Chowan","county",14292,4.9
2011,0,"Clay","county",10460,0
2012,0,"Clay","county",10520,0
2013,0,"Clay","county",10794,0
2014,0,"Clay","county",10794,0
2015,0,"Clay","county",11036,0
2016,0,"Clay","county",11320,0
2017,0,"Clay","county",11488,0
2011,14,"Cleveland","county",98209,1.43
2012,17,"Cleveland","county",97702,1.74
2013,17,"Cleveland","county",97429,1.74
2014,16,"Cleveland","county",97920,1.63
2015,16,"Cleveland","county",97871,1.63
2016,18,"Cleveland","county",98244,1.83
2017,15,"Cleveland","county",98580,1.52
2011,5,"Columbus","county",57657,0.87
2012,6,"Columbus","county",57862,1.04
2013,4,"Columbus","county",57739,0.69
2014,6,"Columbus","county",57632,1.04
2015,6,"Columbus","county",57206,1.05
2016,5,"Columbus","county",57182,0.87
2017,4,"Columbus","county",56941,0.7
2011,20,"Craven","county",104965,1.91
2012,18,"Craven","county",105179,1.71
2013,12,"Craven","county",104421,1.15
2014,13,"Craven","county",104520,1.24
2015,15,"Craven","county",103691,1.45
2016,15,"Craven","county",103737,1.45
2017,14,"Craven","county",103735,1.35
2011,25,"Cumberland","county",327643,0.76
2012,33,"Cumberland","county",330754,1
2013,33,"Cumberland","county",332553,0.99
2014,37,"Cumberland","county",329403,1.12
2015,41,"Cumberland","county",328860,1.25
2016,41,"Cumberland","county",329824,1.24
2017,43,"Cumberland","county",329604,1.3
2011,1,"Currituck","county",23643,0.42
2012,0,"Currituck","county",23767,0
2013,0,"Currituck","county",24506,0
2014,0,"Currituck","county",25072,0
2015,0,"Currituck","county",25627,0
2016,0,"Currituck","county",26101,0
2017,0,"Currituck","county",26604,0
2011,7,"Dare","county",34216,2.05
2012,7,"Dare","county",34810,2.01
2013,10,"Dare","county",35273,2.84
2014,11,"Dare","county",35415,3.11
2015,12,"Dare","county",36001,3.33
2016,11,"Dare","county",36387,3.02
2017,11,"Dare","county",36792,2.99
2011,7,"Davidson","county",163364,0.43
2012,13,"Davidson","county",163410,0.8
2013,5,"Davidson","county",163770,0.31
2014,7,"Davidson","county",164454,0.43
2015,12,"Davidson","county",165193,0.73
2016,9,"Davidson","county",166137,0.54
2017,10,"Davidson","county",167105,0.6
2011,4,"Davie","county",41560,0.96
2012,3,"Davie","county",41412,0.72
2013,3,"Davie","county",41507,0.72
2014,1,"Davie","county",41476,0.24
2015,1,"Davie","county",41743,0.24
2016,2,"Davie","county",42211,0.47
2017,2,"Davie","county",42727,0.47
2011,3,"Duplin","county",59476,0.5
2012,5,"Duplin","county",60059,0.83
2013,3,"Duplin","county",60104,0.5
2014,3,"Duplin","county",60126,0.5
2015,3,"Duplin","county",59868,0.5
2016,3,"Duplin","county",59597,0.5
2017,4,"Duplin","county",59513,0.67
2011,44,"Durham","county",272314,1.62
2012,42,"Durham","county",282511,1.49
2013,49,"Durham","county",286053,1.71
2014,53,"Durham","county",292191,1.81
2015,51,"Durham","county",297219,1.72
2016,60,"Durham","county",301520,1.99
2017,60,"Durham","county",306184,1.96
2011,5,"Edgecombe","county",56089,0.89
2012,4,"Edgecombe","county",56085,0.71
2013,3,"Edgecombe","county",55704,0.54
2014,3,"Edgecombe","county",55483,0.54
2015,3,"Edgecombe","county",54367,0.55
2016,4,"Edgecombe","county",53502,0.75
2017,4,"Edgecombe","county",52856,0.76
2011,63,"Forsyth","county",354878,1.78
2012,56,"Forsyth","county",357767,1.57
2013,81,"Forsyth","county",360471,2.25
2014,103,"Forsyth","county",364248,2.83
2015,106,"Forsyth","county",366543,2.89
2016,106,"Forsyth","county",369144,2.87
2017,111,"Forsyth","county",372651,2.98
2011,1,"Franklin","county",61651,0.16
2012,2,"Franklin","county",61840,0.32
2013,2,"Franklin","county",62697,0.32
2014,3,"Franklin","county",63225,0.47
2015,3,"Franklin","county",64206,0.47
2016,0,"Franklin","county",65445,0
2017,1,"Franklin","county",66514,0.15
2011,31,"Gaston","county",207506,1.49
2012,32,"Gaston","county",208582,1.53
2013,25,"Gaston","county",209571,1.19
2014,28,"Gaston","county",210735,1.33
2015,36,"Gaston","county",212636,1.69
2016,36,"Gaston","county",215489,1.67
2017,37,"Gaston","county",218527,1.69
2011,0,"Gates","county",11944,0
2012,0,"Gates","county",11830,0
2013,0,"Gates","county",11880,0
2014,0,"Gates","county",11912,0
2015,0,"Gates","county",11739,0
2016,0,"Gates","county",11891,0
2017,0,"Gates","county",11960,0
2011,0,"Graham","county",8942,0
2012,0,"Graham","county",8850,0
2013,0,"Graham","county",8854,0
2014,0,"Graham","county",8829,0
2015,0,"Graham","county",8761,0
2016,0,"Graham","county",8835,0
2017,0,"Graham","county",8837,0
2011,5,"Granville","county",60863,0.82
2012,5,"Granville","county",56748,0.88
2013,4,"Granville","county",57910,0.69
2014,4,"Granville","county",58104,0.69
2015,4,"Granville","county",58547,0.68
2016,5,"Granville","county",59433,0.84
2017,5,"Granville","county",59975,0.83
2011,0,"Greene","county",21489,0
2012,0,"Greene","county",21363,0
2013,0,"Greene","county",21073,0
2014,0,"Greene","county",21286,0
2015,0,"Greene","county",21158,0
2016,0,"Greene","county",21421,0
2017,0,"Greene","county",21522,0
2011,46,"Guilford","county",495231,0.93
2012,46,"Guilford","county",502190,0.92
2013,46,"Guilford","county",507419,0.91
2014,48,"Guilford","county",512273,0.94
2015,48,"Guilford","county",517124,0.93
2016,52,"Guilford","county",520230,1
2017,48,"Guilford","county",523962,0.92
2011,7,"Halifax","county",54397,1.29
2012,7,"Halifax","county",54237,1.29
2013,6,"Halifax","county",53705,1.12
2014,9,"Halifax","county",53190,1.69
2015,7,"Halifax","county",52423,1.34
2016,6,"Halifax","county",52160,1.15
2017,7,"Halifax","county",51815,1.35
2011,7,"Harnett","county",118615,0.59
2012,7,"Harnett","county",121264,0.58
2013,5,"Harnett","county",123316,0.41
2014,11,"Harnett","county",125730,0.87
2015,10,"Harnett","county",127127,0.79
2016,12,"Harnett","county",128783,0.93
2017,9,"Harnett","county",130847,0.69
2011,8,"Haywood","county",59684,1.34
2012,8,"Haywood","county",59291,1.35
2013,8,"Haywood","county",59674,1.34
2014,8,"Haywood","county",59913,1.34
2015,15,"Haywood","county",60631,2.47
2016,11,"Haywood","county",61771,1.78
2017,7,"Haywood","county",62277,1.12
2011,19,"Henderson","county",108448,1.75
2012,19,"Henderson","county",108183,1.76
2013,16,"Henderson","county",109287,1.46
2014,17,"Henderson","county",110897,1.53
2015,17,"Henderson","county",112511,1.51
2016,18,"Henderson","county",114385,1.57
2017,18,"Henderson","county",116173,1.55
2011,4,"Hertford","county",24466,1.63
2012,5,"Hertford","county",24451,2.04
2013,5,"Hertford","county",24621,2.03
2014,5,"Hertford","county",24578,2.03
2015,7,"Hertford","county",24426,2.87
2016,8,"Hertford","county",24038,3.33
2017,7,"Hertford","county",23947,2.92
2011,0,"Hoke","county",49065,0
2012,0,"Hoke","county",50036,0
2013,0,"Hoke","county",50672,0
2014,0,"Hoke","county",50982,0
2015,0,"Hoke","county",51776,0
2016,1,"Hoke","county",52214,0.19
2017,4,"Hoke","county",53343,0.75
2011,0,"Hyde","county",5815,0
2012,0,"Hyde","county",5742,0
2013,0,"Hyde","county",5806,0
2014,0,"Hyde","county",5738,0
2015,0,"Hyde","county",5631,0
2016,0,"Hyde","county",5621,0
2017,0,"Hyde","county",5644,0
2011,16,"Iredell","county",161522,0.99
2012,16,"Iredell","county",163043,0.98
2013,11,"Iredell","county",164974,0.67
2014,10,"Iredell","county",167157,0.6
2015,12,"Iredell","county",170230,0.7
2016,10,"Iredell","county",173391,0.58
2017,19,"Iredell","county",176563,1.08
2011,7,"Jackson","county",40606,1.72
2012,5,"Jackson","county",40788,1.23
2013,6,"Jackson","county",40810,1.47
2014,11,"Jackson","county",41039,2.68
2015,7,"Jackson","county",41597,1.68
2016,5,"Jackson","county",42574,1.17
2017,5,"Jackson","county",43116,1.16
2011,9,"Johnston","county",172570,0.52
2012,5,"Johnston","county",174839,0.29
2013,3,"Johnston","county",177308,0.17
2014,4,"Johnston","county",180048,0.22
2015,4,"Johnston","county",184519,0.22
2016,7,"Johnston","county",189460,0.37
2017,4,"Johnston","county",194705,0.21
2011,0,"Jones","county",10327,0
2012,0,"Jones","county",10615,0
2013,0,"Jones","county",10554,0
2014,0,"Jones","county",10468,0
2015,0,"Jones","county",10423,0
2016,0,"Jones","county",10354,0
2017,0,"Jones","county",10356,0
2011,6,"Lee","county",58304,1.03
2012,5,"Lee","county",59111,0.85
2013,4,"Lee","county",59344,0.67
2014,6,"Lee","county",59194,1.01
2015,6,"Lee","county",58908,1.02
2016,5,"Lee","county",59244,0.84
2017,7,"Lee","county",59337,1.18
2011,7,"Lenoir","county",59314,1.18
2012,8,"Lenoir","county",59401,1.35
2013,5,"Lenoir","county",59046,0.85
2014,5,"Lenoir","county",58830,0.85
2015,6,"Lenoir","county",58338,1.03
2016,9,"Lenoir","county",57587,1.56
2017,7,"Lenoir","county",57477,1.22
2011,5,"Lincoln","county",79026,0.63
2012,11,"Lincoln","county",79267,1.39
2013,9,"Lincoln","county",79745,1.13
2014,8,"Lincoln","county",80202,1
2015,9,"Lincoln","county",81397,1.11
2016,5,"Lincoln","county",82033,0.61
2017,5,"Lincoln","county",83251,0.6
2011,8,"Macon","county",34459,2.32
2012,7,"Macon","county",33985,2.06
2013,6,"Macon","county",34151,1.76
2014,7,"Macon","county",34428,2.03
2015,11,"Macon","county",34771,3.16
2016,17,"Macon","county",35047,4.85
2017,16,"Macon","county",35413,4.52
2011,0,"Madison","county",21193,0
2012,0,"Madison","county",21192,0
2013,0,"Madison","county",21372,0
2014,0,"Madison","county",21584,0
2015,0,"Madison","county",21663,0
2016,1,"Madison","county",21979,0.45
2017,0,"Madison","county",22240,0
2011,1,"Martin","county",24083,0.42
2012,1,"Martin","county",24020,0.42
2013,2,"Martin","county",23750,0.84
2014,3,"Martin","county",23714,1.27
2015,2,"Martin","county",23746,0.84
2016,2,"Martin","county",23606,0.85
2017,2,"Martin","county",23510,0.85
2011,1,"McDowell","county",45462,0.22
2012,0,"McDowell","county",45288,0
2013,0,"McDowell","county",45231,0
2014,0,"McDowell","county",45320,0
2015,0,"McDowell","county",45370,0
2016,0,"McDowell","county",45510,0
2017,0,"McDowell","county",45716,0
2011,141,"Mecklenburg","county",940697,1.5
2012,133,"Mecklenburg","county",963165,1.38
2013,141,"Mecklenburg","county",991867,1.42
2014,154,"Mecklenburg","county",1013199,1.52
2015,152,"Mecklenburg","county",1035605,1.47
2016,167,"Mecklenburg","county",1053545,1.59
2017,174,"Mecklenburg","county",1077301,1.62
2011,2,"Mitchell","county",15501,1.29
2012,4,"Mitchell","county",15396,2.6
2013,2,"Mitchell","county",15407,1.3
2014,5,"Mitchell","county",15825,3.16
2015,3,"Mitchell","county",15335,1.96
2016,4,"Mitchell","county",15266,2.62
2017,5,"Mitchell","county",15237,3.28
2011,0,"Montgomery","county",27864,0
2012,0,"Montgomery","county",27914,0
2013,0,"Montgomery","county",27768,0
2014,0,"Montgomery","county",27820,0
2015,0,"Montgomery","county",27826,0
2016,0,"Montgomery","county",27768,0
2017,0,"Montgomery","county",27865,0
2011,26,"Moore","county",89395,2.91
2012,25,"Moore","county",90707,2.76
2013,23,"Moore","county",91937,2.5
2014,29,"Moore","county",93078,3.12
2015,30,"Moore","county",94492,3.17
2016,31,"Moore","county",96102,3.23
2017,27,"Moore","county",97597,2.77
2011,9,"Nash","county",96122,0.94
2012,6,"Nash","county",95533,0.63
2013,6,"Nash","county",94744,0.63
2014,6,"Nash","county",94525,0.63
2015,13,"Nash","county",94370,1.38
2016,12,"Nash","county",94421,1.27
2017,12,"Nash","county",94365,1.27
2011,36,"New Hanover","county",206774,1.74
2012,31,"New Hanover","county",209964,1.48
2013,31,"New Hanover","county",213809,1.45
2014,32,"New Hanover","county",216955,1.47
2015,34,"New Hanover","county",220231,1.54
2016,35,"New Hanover","county",223608,1.57
2017,44,"New Hanover","county",227261,1.94
2011,0,"Northampton","county",21844,0
2012,0,"Northampton","county",21514,0
2013,0,"Northampton","county",21244,0
2014,0,"Northampton","county",21233,0
2015,0,"Northampton","county",21073,0
2016,0,"Northampton","county",20788,0
2017,0,"Northampton","county",20709,0
2011,14,"Onslow","county",184228,0.76
2012,14,"Onslow","county",191030,0.73
2013,15,"Onslow","county",193925,0.77
2014,20,"Onslow","county",193204,1.04
2015,17,"Onslow","county",194636,0.87
2016,16,"Onslow","county",193914,0.83
2017,17,"Onslow","county",195621,0.87
2011,34,"Orange","county",135776,2.5
2012,35,"Orange","county",138575,2.53
2013,38,"Orange","county",139694,2.72
2014,46,"Orange","county",139933,3.29
2015,45,"Orange","county",140144,3.21
2016,61,"Orange","county",140853,4.33
2017,67,"Orange","county",142365,4.71
2011,0,"Pamlico","county",13214,0
2012,0,"Pamlico","county",13190,0
2013,0,"Pamlico","county",13071,0
2014,0,"Pamlico","county",13137,0
2015,0,"Pamlico","county",13174,0
2016,0,"Pamlico","county",13336,0
2017,0,"Pamlico","county",13268,0
2011,11,"Pasquotank","county",40438,2.72
2012,12,"Pasquotank","county",39941,3
2013,14,"Pasquotank","county",39458,3.55
2014,14,"Pasquotank","county",39691,3.53
2015,12,"Pasquotank","county",39731,3.02
2016,11,"Pasquotank","county",40284,2.73
2017,9,"Pasquotank","county",40598,2.22
2011,1,"Pender","county",53437,0.19
2012,3,"Pender","county",54390,0.55
2013,0,"Pender","county",55568,0
2014,0,"Pender","county",56533,0
2015,1,"Pender","county",57941,0.17
2016,1,"Pender","county",59459,0.17
2017,0,"Pender","county",60999,0
2011,0,"Perquimans","county",13537,0
2012,0,"Perquimans","county",13660,0
2013,0,"Perquimans","county",13771,0
2014,0,"Perquimans","county",13638,0
2015,0,"Perquimans","county",13648,0
2016,0,"Perquimans","county",13561,0
2017,0,"Perquimans","county",13546,0
2011,6,"Person","county",39700,1.51
2012,6,"Person","county",39197,1.53
2013,3,"Person","county",39192,0.77
2014,5,"Person","county",39265,1.27
2015,4,"Person","county",39574,1.01
2016,6,"Person","county",39728,1.51
2017,8,"Person","county",39868,2.01
2011,39,"Pitt","county",170263,2.29
2012,35,"Pitt","county",172618,2.03
2013,45,"Pitt","county",173879,2.59
2014,47,"Pitt","county",174424,2.69
2015,51,"Pitt","county",175532,2.91
2016,55,"Pitt","county",175885,3.13
2017,57,"Pitt","county",176424,3.23
2011,4,"Polk","county",20453,1.96
2012,3,"Polk","county",20262,1.48
2013,2,"Polk","county",20603,0.97
2014,5,"Polk","county",20740,2.41
2015,4,"Polk","county",20828,1.92
2016,2,"Polk","county",21030,0.95
2017,3,"Polk","county",21154,1.42
2011,7,"Randolph","county",142901,0.49
2012,7,"Randolph","county",142594,0.49
2013,8,"Randolph","county",142561,0.56
2014,7,"Randolph","county",143079,0.49
2015,7,"Randolph","county",142943,0.49
2016,7,"Randolph","county",143711,0.49
2017,7,"Randolph","county",144672,0.48
2011,1,"Richmond","county",46459,0.22
2012,2,"Richmond","county",46258,0.43
2013,2,"Richmond","county",46041,0.43
2014,1,"Richmond","county",45545,0.22
2015,2,"Richmond","county",45353,0.44
2016,1,"Richmond","county",44912,0.22
2017,0,"Richmond","county",44892,0
2011,6,"Robeson","county",134651,0.45
2012,10,"Robeson","county",134433,0.74
2013,13,"Robeson","county",134010,0.97
2014,17,"Robeson","county",133567,1.27
2015,16,"Robeson","county",133375,1.2
2016,15,"Robeson","county",132657,1.13
2017,14,"Robeson","county",132020,1.06
2011,9,"Rockingham","county",93558,0.96
2012,12,"Rockingham","county",92873,1.29
2013,9,"Rockingham","county",92254,0.98
2014,7,"Rockingham","county",92543,0.76
2015,6,"Rockingham","county",92084,0.65
2016,8,"Rockingham","county",91891,0.87
2017,10,"Rockingham","county",91790,1.09
2011,12,"Rowan","county",138309,0.87
2012,14,"Rowan","county",138242,1.01
2013,8,"Rowan","county",138666,0.58
2014,6,"Rowan","county",138710,0.43
2015,14,"Rowan","county",140122,1
2016,11,"Rowan","county",140970,0.78
2017,10,"Rowan","county",141917,0.7
2011,2,"Rutherford","county",68392,0.29
2012,4,"Rutherford","county",67932,0.59
2013,2,"Rutherford","county",67807,0.29
2014,4,"Rutherford","county",67606,0.59
2015,6,"Rutherford","county",67617,0.89
2016,6,"Rutherford","county",67703,0.89
2017,7,"Rutherford","county",67796,1.03
2011,3,"Sampson","county",63746,0.47
2012,2,"Sampson","county",64151,0.31
2013,4,"Sampson","county",64313,0.62
2014,4,"Sampson","county",64398,0.62
2015,6,"Sampson","county",63993,0.94
2016,5,"Sampson","county",63499,0.79
2017,5,"Sampson","county",63143,0.79
2011,8,"Scotland","county",36029,2.22
2012,5,"Scotland","county",36366,1.37
2013,4,"Scotland","county",36223,1.1
2014,3,"Scotland","county",36058,0.83
2015,3,"Scotland","county",35821,0.84
2016,3,"Scotland","county",35789,0.84
2017,3,"Scotland","county",35686,0.84
2011,2,"Stanly","county",60936,0.33
2012,6,"Stanly","county",60477,0.99
2013,7,"Stanly","county",60612,1.15
2014,6,"Stanly","county",61056,0.98
2015,6,"Stanly","county",61234,0.98
2016,4,"Stanly","county",61751,0.65
2017,8,"Stanly","county",62443,1.28
2011,3,"Stokes","county",47551,0.63
2012,3,"Stokes","county",47068,0.64
2013,2,"Stokes","county",46731,0.43
2014,1,"Stokes","county",46786,0.21
2015,1,"Stokes","county",46763,0.21
2016,2,"Stokes","county",46751,0.43
2017,2,"Stokes","county",46728,0.43
2011,9,"Surry","county",73575,1.22
2012,10,"Surry","county",73718,1.36
2013,7,"Surry","county",73344,0.95
2014,9,"Surry","county",73834,1.22
2015,7,"Surry","county",73195,0.96
2016,10,"Surry","county",72843,1.37
2017,9,"Surry","county",72843,1.24
2011,2,"Swain","county",14263,1.4
2012,0,"Swain","county",14494,0
2013,5,"Swain","county",14590,3.43
2014,8,"Swain","county",14831,5.39
2015,8,"Swain","county",14953,5.35
2016,10,"Swain","county",14852,6.73
2017,9,"Swain","county",14999,6
2011,4,"Transylvania","county",33275,1.2
2012,4,"Transylvania","county",33022,1.21
2013,3,"Transylvania","county",33220,0.9
2014,5,"Transylvania","county",33428,1.5
2015,4,"Transylvania","county",33745,1.19
2016,4,"Transylvania","county",34139,1.17
2017,5,"Transylvania","county",34464,1.45
2011,0,"Tyrrell","county",4342,0
2012,0,"Tyrrell","county",4174,0
2013,0,"Tyrrell","county",4143,0
2014,0,"Tyrrell","county",4143,0
2015,0,"Tyrrell","county",4217,0
2016,0,"Tyrrell","county",4136,0
2017,0,"Tyrrell","county",4138,0
2011,9,"Union","county",205717,0.44
2012,15,"Union","county",207872,0.72
2013,15,"Union","county",211539,0.71
2014,14,"Union","county",215933,0.65
2015,16,"Union","county",219992,0.73
2016,18,"Union","county",223915,0.8
2017,22,"Union","county",228171,0.96
2011,7,"Vance","county",45558,1.54
2012,6,"Vance","county",45530,1.32
2013,4,"Vance","county",45056,0.89
2014,7,"Vance","county",45077,1.55
2015,9,"Vance","county",45097,2
2016,8,"Vance","county",44945,1.78
2017,11,"Vance","county",44862,2.45
2011,111,"Wake","county",925938,1.2
2012,111,"Wake","county",945603,1.17
